order_id,courier_id,customer_id,order_date,status,order_value
45677,5953,142592,2024-03-26,Delivered,40.06
56547,5427,101105,2024-04-03,Delivered,17.82
2449,5727,142950,2024-03-15,Cancelled by customer,32.02
55183,5530,138559,2024-03-06,Cancelled by customer,24.94
18393,6222,122622,2023-06-05,Delivered,25.9
9201,5285,171428,2023-08-25,Unassigned,29.71
32364,5899,136849,2023-11-06,Delivered,30.09
50328,5400,119400,2023-11-02,Unassigned,43.4
40921,7093,173192,2023-08-28,Delivered,14.49
62964,6753,138509,2023-07-11,Delivered,28.55
2621,6189,104656,2023-09-20,Delivered,13.26
48744,5101,171140,2024-02-10,Delivered,18.23
27665,6119,116906,2024-03-21,Cancelled by customer,13.78
13681,7467,110720,2023-09-05,Delivered,24.18
16184,5994,177053,2024-03-29,Delivered,32.34
5936,5470,167310,2023-08-18,Delivered,30.59
45161,6758,150923,2023-08-25,Delivered,43.96
44579,7019,140401,2024-05-06,Delivered,37.84
56795,6237,107138,2023-11-11,Unassigned,61.03
52976,7210,138802,2023-06-22,Delivered,30.29
38334,6326,149725,2023-11-13,Delivered,10.13
17473,5238,101176,2024-05-26,Unassigned,24.75
41946,7460,135483,2024-02-05,Cancelled by customer,29.34
37471,5027,143008,2023-07-11,Delivered,5.22
4200,6860,111125,2023-10-01,Cancelled by customer,22.52
17908,7463,125636,2024-04-26,Unassigned,57.97
6203,6290,111712,2024-04-25,Delivered,30.2
18647,5747,131850,2023-10-04,Delivered,21.4
48257,6397,120663,2023-10-09,Delivered,47.69
42458,5170,123368,2023-12-10,Delivered,27.94
60898,7022,113692,2023-10-16,Delivered,54.8
9038,6233,130927,2023-08-29,Cancelled by customer,47.73
28099,5697,126451,2023-12-22,Cancelled by customer,34.45
19699,6359,148673,2024-02-25,Cancelled by customer,28.46
34390,5764,126216,2024-05-11,Delivered,32.62
45233,7325,165283,2023-09-27,Delivered,42.01
39652,5002,137389,2024-03-31,Delivered,25.88
4735,5153,137666,2023-10-12,Delivered,25.0
20482,5412,168457,2024-05-16,Delivered,7.27
12109,5434,161191,2023-11-29,Delivered,32.34
18446,6844,145381,2024-01-19,Delivered,30.88
46577,5430,166401,2024-04-01,Delivered,33.04
53405,6845,100910,2023-08-25,Delivered,28.9
39206,7204,114783,2024-01-24,Delivered,16.87
66479,5163,160778,2024-03-24,Delivered,20.1
8199,6756,166980,2024-05-02,Delivered,7.63
64966,6861,113007,2024-03-06,Delivered,46.3
17615,6318,167143,2024-01-26,Delivered,23.07
22425,6100,178563,2023-07-21,Delivered,6.69
59337,6679,149306,2023-09-15,Delivered,41.96
55242,7287,159941,2024-01-06,Delivered,20.04
46187,5295,169451,2024-01-03,Cancelled by customer,11.0
62277,5972,179963,2024-04-23,Delivered,61.42
13138,5263,149126,2024-03-07,Delivered,24.57
60318,5488,129873,2023-06-29,Delivered,22.5
54188,7258,167170,2024-02-02,Delivered,9.38
61753,6112,130567,2023-10-10,Unassigned,7.96
2396,7005,151896,2023-07-21,Delivered,9.51
42326,5577,167312,2024-05-11,Delivered,23.53
260,5163,179150,2024-03-10,Delivered,22.12
44992,5631,163645,2023-12-28,Delivered,11.44
21873,6307,148035,2023-12-06,Delivered,33.13
49307,6413,156891,2023-08-07,Delivered,47.6
17092,5056,146397,2024-04-29,Delivered,38.81
1239,6199,112605,2024-01-26,Delivered,43.83
13085,7288,144213,2024-04-29,Delivered,27.65
31581,5851,169716,2023-09-30,Delivered,32.75
61983,7150,156631,2023-07-14,Delivered,9.05
7165,5851,155297,2024-01-14,Delivered,28.85
22040,5302,165330,2023-09-22,Delivered,13.96
9517,5517,169079,2023-11-19,Unassigned,28.52
46214,5655,118975,2023-09-26,Delivered,60.13
35384,6579,105679,2024-05-25,Delivered,18.0
51365,6870,145886,2024-01-01,Delivered,13.9
58957,6316,124344,2023-11-09,Delivered,33.21
33771,5994,138277,2024-03-14,Cancelled by customer,10.5
3929,6117,151244,2023-07-12,Cancelled by customer,57.78
39219,5622,123471,2023-06-04,Delivered,50.99
38599,7022,101933,2024-04-11,Delivered,31.51
14923,6100,109175,2024-02-03,Delivered,25.32
3944,7243,145520,2023-11-01,Delivered,29.03
50988,5962,138511,2023-09-26,Delivered,16.72
40908,5779,140672,2023-07-22,Delivered,26.51
65876,6078,137689,2024-03-30,Delivered,6.24
13029,6361,119103,2023-11-09,Delivered,26.56
9181,7180,154154,2023-11-20,Delivered,34.52
25747,6939,129553,2024-03-15,Delivered,22.19
13402,5945,127764,2023-11-04,Delivered,89.04
39977,6947,112188,2023-10-02,Delivered,21.74
60932,5324,178304,2023-12-29,Delivered,26.17
56718,5093,118960,2024-02-06,Delivered,21.97
12487,6985,170886,2023-10-09,Delivered,9.79
67621,5663,140053,2024-04-13,Delivered,15.9
9673,6687,159151,2023-09-16,Delivered,23.95
49710,6751,143717,2023-11-25,Delivered,38.6
9679,5101,161173,2024-02-04,Delivered,27.72
57275,5700,166911,2023-08-18,Delivered,23.36
5311,6143,110916,2024-04-10,Delivered,45.71
48592,6302,115808,2023-06-20,Delivered,53.28
22186,5154,136247,2023-06-18,Delivered,34.94
63441,6831,138126,2023-08-09,Delivered,44.42
39267,7201,114616,2023-06-11,Delivered,14.92
34697,6457,125456,2024-04-26,Unassigned,37.85
28459,6283,130136,2024-02-05,Delivered,41.61
6711,7285,110614,2023-07-19,Delivered,32.05
27380,6633,137724,2023-10-20,Delivered,14.76
60978,5533,126008,2024-04-07,Cancelled by customer,25.96
50203,5489,150643,2023-09-21,Delivered,24.6
44922,6511,158857,2023-06-06,Cancelled by customer,23.82
28905,6534,144940,2024-05-21,Delivered,32.76
12401,6478,116318,2023-08-07,Delivered,35.47
13159,7079,146158,2024-03-11,Delivered,56.33
69876,6973,100846,2023-10-29,Delivered,29.35
30159,6771,158213,2023-07-02,Delivered,32.88
7243,6787,115999,2023-09-16,Delivered,23.68
54526,6111,172128,2024-03-06,Delivered,25.25
55067,6361,169417,2023-06-03,Delivered,24.14
40671,7247,138832,2024-04-17,Delivered,35.01
21332,6116,149370,2023-11-05,Delivered,36.26
63582,5857,178732,2024-03-23,Delivered,7.48
31307,5262,107546,2023-09-01,Delivered,39.68
67893,7327,140940,2023-12-16,Delivered,34.88
5119,5411,106120,2024-04-21,Delivered,25.31
38874,5493,113023,2024-03-03,Delivered,30.47
14783,5520,163795,2024-04-10,Delivered,73.55
24691,5050,130599,2023-08-18,Delivered,31.34
58334,5184,120516,2024-02-07,Delivered,51.95
32207,6280,162099,2023-10-11,Delivered,43.18
579,6841,109945,2023-12-07,Delivered,52.45
54423,7063,117992,2024-04-29,Delivered,19.07
66948,6765,130765,2023-09-23,Delivered,30.64
45913,6530,103104,2023-07-11,Delivered,44.17
54903,6020,152925,2023-10-02,Delivered,55.59
54493,5123,172441,2023-10-26,Delivered,20.29
21177,5960,106952,2024-05-12,Delivered,21.26
13572,5540,113024,2024-04-30,Delivered,33.26
28570,6216,148824,2023-06-17,Delivered,27.68
19824,6640,128379,2024-05-14,Delivered,46.1
64726,5391,104792,2024-04-04,Delivered,24.73
58759,5223,120830,2024-04-15,Delivered,14.14
14861,5574,124588,2023-07-09,Delivered,17.29
14439,6446,128968,2023-11-22,Delivered,29.21
52062,6068,126279,2023-10-15,Delivered,31.74
3951,5692,113809,2024-05-11,Delivered,32.89
5781,5337,101472,2023-10-16,Delivered,16.39
15163,5060,121454,2023-12-19,Delivered,18.61
49147,5210,131853,2023-06-27,Delivered,35.05
38358,5989,145527,2024-01-18,Delivered,79.26
25856,5935,152802,2023-06-04,Delivered,25.51
45419,5231,120573,2023-06-08,Delivered,4.0
4628,6676,128576,2023-09-27,Delivered,50.15
46733,6803,160511,2023-11-02,Unassigned,29.48
19322,5668,102280,2024-03-21,Delivered,12.69
12852,6410,158103,2023-08-13,Delivered,20.62
2311,5851,144985,2023-11-30,Delivered,21.67
57352,5144,107009,2024-03-04,Delivered,40.18
34159,5847,151973,2024-01-19,Delivered,32.18
52819,7071,137242,2023-07-25,Delivered,32.72
34182,7417,143565,2023-10-12,Delivered,20.49
1184,5590,115870,2024-02-11,Unassigned,20.67
5769,6574,128989,2023-12-08,Delivered,31.92
8768,5681,173896,2024-01-14,Delivered,23.75
9080,5831,109760,2023-09-10,Delivered,46.48
34592,7079,118491,2023-08-12,Delivered,25.41
66516,6355,139662,2023-10-16,Delivered,18.02
38884,5175,108024,2023-09-07,Delivered,52.06
55022,7325,124646,2023-06-27,Delivered,31.75
2287,6366,150099,2023-06-11,Delivered,34.76
25981,6896,131535,2023-12-12,Unassigned,53.17
38262,6824,149458,2023-11-14,Delivered,25.74
27541,6379,173030,2024-01-17,Delivered,47.27
66034,5314,176261,2023-09-27,Delivered,42.77
29425,6617,115618,2023-11-13,Delivered,36.08
20637,6385,117504,2024-03-16,Unassigned,41.47
68039,5850,142915,2023-08-01,Cancelled by customer,40.07
29932,5872,119312,2024-05-28,Delivered,26.08
34907,6227,137325,2024-04-21,Delivered,15.88
68536,6129,116678,2024-02-02,Delivered,19.75
8351,5952,163964,2023-10-09,Delivered,26.18
52695,6719,130187,2024-04-03,Delivered,60.93
8386,5048,164301,2024-02-19,Cancelled by customer,26.08
13445,5366,113082,2023-10-04,Delivered,22.2
6826,7273,163779,2024-02-18,Delivered,24.97
4322,6137,179615,2023-09-15,Delivered,21.32
23310,6603,138807,2023-10-08,Delivered,46.42
31481,7190,124353,2024-03-08,Delivered,22.77
63802,6795,117277,2023-07-16,Delivered,8.96
15343,5850,138437,2024-01-17,Unassigned,66.93
62634,5345,160103,2023-09-20,Delivered,29.34
5110,5813,128148,2024-01-27,Delivered,18.92
36920,6225,160220,2023-06-12,Delivered,33.04
54617,6502,178643,2024-04-08,Unassigned,16.67
493,5131,107271,2023-08-11,Delivered,48.79
50133,5364,136200,2024-03-05,Unassigned,35.51
14345,7374,118527,2023-08-21,Delivered,18.9
29497,6451,110529,2023-06-04,Delivered,11.09
35714,6539,176696,2024-06-01,Delivered,47.81
1616,7354,106910,2024-01-20,Unassigned,74.68
7969,7360,122520,2023-07-12,Delivered,4.0
22794,5357,135475,2023-11-25,Delivered,6.11
68933,5550,139850,2024-04-30,Delivered,48.22
13573,7138,177837,2023-11-11,Delivered,70.43
50873,7479,131032,2023-09-20,Delivered,32.75
8779,6397,165494,2023-06-04,Delivered,22.73
9045,6233,119922,2024-02-14,Delivered,30.99
1807,5104,162730,2024-02-25,Delivered,43.22
9078,7100,127960,2023-09-30,Delivered,38.3
42925,6675,170998,2023-07-24,Delivered,12.98
40870,5800,154622,2023-10-25,Delivered,42.02
47848,6407,111583,2024-03-19,Delivered,35.01
60679,5399,128556,2023-09-15,Delivered,23.31
42930,6328,142521,2023-08-12,Delivered,38.14
18934,5745,116356,2023-09-26,Cancelled by customer,18.61
29123,7474,156122,2024-01-28,Delivered,50.07
40370,6246,142730,2023-11-21,Delivered,39.39
52064,5564,152575,2024-05-27,Delivered,13.89
66640,5560,121105,2023-12-17,Delivered,17.64
15073,6911,163938,2024-04-14,Delivered,29.51
56889,7419,146956,2023-10-23,Cancelled by customer,13.87
28754,7109,109610,2023-11-09,Cancelled by customer,7.25
40893,5549,151135,2023-06-20,Delivered,16.62
40726,5534,127365,2024-04-29,Delivered,13.36
54909,6405,170302,2023-07-09,Delivered,12.16
29174,5544,124821,2023-09-04,Delivered,59.95
60238,6796,102171,2024-01-04,Cancelled by customer,7.81
61206,6141,163956,2023-07-24,Delivered,30.68
13738,6090,158135,2023-08-15,Cancelled by customer,15.47
55640,5469,117225,2023-06-26,Delivered,36.0
22577,6559,107915,2024-03-28,Delivered,26.75
38257,7453,111976,2024-04-19,Delivered,11.57
37507,5248,115431,2024-04-23,Delivered,40.51
53648,7118,155510,2024-02-21,Delivered,21.57
32440,5097,160317,2024-04-14,Delivered,18.57
31554,6373,125112,2024-04-06,Delivered,16.97
35025,6483,111992,2023-12-30,Unassigned,44.74
38743,6865,108501,2023-10-17,Delivered,47.45
65336,6159,170974,2023-10-28,Delivered,40.86
60968,6635,158954,2023-11-21,Delivered,10.68
1502,5854,104164,2023-11-19,Delivered,22.72
37583,6034,136479,2023-07-14,Delivered,17.73
64225,7019,173437,2023-06-12,Delivered,22.48
8876,6525,156389,2023-11-30,Delivered,9.46
10538,5492,134759,2024-05-11,Delivered,29.85
7002,6995,153594,2024-03-26,Delivered,29.56
68649,6807,149817,2024-05-22,Cancelled by customer,15.72
13400,6419,164948,2024-05-02,Delivered,51.95
25133,6959,114547,2023-12-18,Delivered,46.07
25471,5437,121515,2024-04-15,Delivered,27.4
27558,5357,166332,2023-08-28,Delivered,63.65
66686,6148,124136,2024-03-09,Delivered,33.67
5612,7180,135597,2023-09-05,Unassigned,38.1
1245,6298,100652,2023-08-29,Delivered,71.27
32490,7356,160534,2024-05-29,Delivered,38.95
15326,5275,102199,2023-08-24,Delivered,26.38
42303,6159,132215,2023-10-01,Delivered,28.57
40698,5430,157963,2023-11-02,Delivered,23.84
19497,7289,175759,2023-08-01,Delivered,10.87
10405,7214,114522,2024-04-11,Delivered,55.84
68470,5279,164103,2023-11-15,Delivered,6.84
50628,6656,134979,2023-07-27,Unassigned,30.37
23968,5727,161847,2023-07-13,Delivered,35.72
61497,7262,178458,2024-05-15,Delivered,26.2
47914,6996,100896,2023-09-16,Unassigned,22.77
15620,5938,176350,2023-07-10,Delivered,32.4
16539,5226,145492,2023-10-12,Delivered,26.79
13540,5210,166149,2024-04-23,Delivered,13.16
42467,5785,124927,2023-06-07,Delivered,34.72
63114,6987,113115,2023-10-07,Cancelled by customer,27.34
27702,6601,159652,2023-06-23,Cancelled by customer,25.96
9863,6026,116446,2024-01-30,Delivered,20.91
56270,7153,175864,2023-08-09,Delivered,44.53
23760,5875,121210,2023-07-06,Delivered,12.1
41489,5458,157748,2023-11-18,Delivered,14.67
62814,7272,136364,2024-05-10,Delivered,27.64
35415,5127,109939,2023-10-20,Delivered,31.85
69840,6159,173198,2024-05-21,Delivered,17.62
32354,5815,164710,2024-02-28,Delivered,36.81
27409,6450,169168,2023-11-02,Delivered,15.77
10813,7467,119824,2023-12-02,Delivered,15.91
25223,5280,109325,2023-08-06,Delivered,31.44
51254,7417,157579,2023-10-20,Unassigned,35.19
61652,7456,125404,2024-04-12,Delivered,12.06
45887,7189,156715,2023-06-18,Delivered,44.11
53972,7484,173208,2024-01-19,Delivered,44.53
43754,6671,160811,2024-01-09,Delivered,20.76
68589,7130,124132,2023-09-15,Delivered,32.89
53075,6843,121566,2024-03-25,Delivered,38.82
43358,6551,122408,2023-08-17,Delivered,44.28
67145,5449,132198,2024-01-16,Delivered,32.77
47108,7014,138494,2023-08-29,Delivered,43.89
43919,7445,142031,2023-11-15,Delivered,33.05
69628,5351,125494,2024-03-12,Unassigned,43.55
53826,5579,147478,2023-10-14,Delivered,46.67
58673,6162,170460,2023-12-19,Delivered,22.52
61116,6141,166197,2023-06-25,Delivered,46.14
54817,7063,139902,2023-08-12,Delivered,12.95
31876,6311,126029,2023-12-02,Cancelled by customer,18.2
21857,6846,117579,2024-05-03,Delivered,18.26
22183,5839,114966,2024-02-10,Delivered,6.15
18299,6744,156246,2023-06-29,Delivered,21.08
22785,5911,111926,2024-05-18,Delivered,14.77
23138,5054,114212,2023-09-02,Delivered,53.6
16880,6843,142828,2023-07-14,Delivered,18.16
57132,6211,156759,2024-03-14,Delivered,36.51
54243,7395,162440,2023-08-25,Delivered,41.8
60660,6821,176756,2023-10-16,Delivered,37.41
67949,5047,135009,2023-11-08,Delivered,23.53
56378,5856,119002,2023-08-11,Delivered,37.27
42114,5727,103092,2024-02-18,Delivered,20.83
33212,5682,152496,2024-04-24,Unassigned,18.17
23058,7425,140252,2023-07-12,Delivered,21.63
55411,7400,143533,2023-07-17,Cancelled by customer,25.85
34225,5628,155711,2024-03-14,Delivered,31.48
33402,7278,167512,2024-05-11,Delivered,29.68
59020,6069,140200,2024-01-02,Delivered,38.6
42096,7059,167998,2024-01-13,Delivered,59.25
415,5643,118291,2023-07-11,Delivered,11.36
36205,5956,162204,2023-07-10,Cancelled by customer,22.84
3916,5379,136028,2024-05-19,Delivered,20.25
36674,6128,159645,2024-04-26,Cancelled by customer,33.02
65047,7202,169114,2024-05-22,Delivered,8.29
21776,5135,173452,2023-06-08,Delivered,34.93
54156,5795,133509,2023-11-22,Delivered,8.16
24878,5885,150634,2024-04-27,Unassigned,39.48
22259,5393,153216,2023-07-30,Cancelled by customer,22.14
32702,5838,149681,2024-04-04,Unassigned,15.74
2464,6786,121166,2023-09-13,Delivered,26.15
17851,5918,133955,2024-03-24,Delivered,68.94
27700,6826,140472,2024-02-25,Delivered,31.4
16986,5814,100955,2024-04-19,Cancelled by customer,54.79
9929,5386,129049,2023-12-06,Delivered,23.04
16330,5068,176457,2023-08-31,Delivered,18.12
51013,7010,114982,2023-09-25,Delivered,7.68
55484,7168,165185,2023-11-18,Delivered,31.48
5065,6517,152292,2023-09-18,Delivered,10.64
50771,5123,176944,2023-07-25,Delivered,25.92
17718,7097,124307,2024-02-27,Delivered,27.23
34673,7243,112592,2024-01-24,Delivered,12.85
43285,5090,174360,2024-03-21,Delivered,28.64
46177,6384,142731,2023-11-11,Delivered,19.72
25956,5840,163052,2023-06-18,Delivered,30.16
59454,6140,162220,2024-03-12,Delivered,17.48
25884,5393,132093,2023-07-27,Delivered,9.78
10705,6478,173332,2023-12-21,Delivered,12.04
64025,7381,131272,2023-09-01,Delivered,30.31
23320,6838,117522,2024-04-18,Delivered,18.66
19952,6296,145792,2024-03-09,Unassigned,12.46
52720,6295,118927,2023-12-10,Delivered,18.15
33652,6129,174124,2023-12-28,Delivered,28.73
40936,5376,158276,2023-09-30,Delivered,22.34
27932,6000,173272,2024-01-10,Delivered,10.35
42089,6086,144977,2024-04-15,Delivered,11.63
20099,5862,108416,2023-11-06,Delivered,27.97
57379,6743,163032,2023-12-06,Delivered,30.47
8881,5707,120524,2023-06-19,Delivered,21.32
17929,6365,131064,2023-12-27,Delivered,38.27
48600,7142,102982,2023-09-19,Unassigned,56.66
49543,6465,146792,2024-01-11,Delivered,34.35
33861,5814,163284,2024-04-23,Delivered,22.91
64114,6682,140731,2023-10-09,Delivered,18.31
68124,6674,166323,2023-11-09,Delivered,27.43
68990,5780,105664,2023-10-18,Cancelled by customer,15.95
40802,6382,172898,2023-12-01,Delivered,28.99
54469,7375,113383,2023-10-30,Delivered,24.45
14089,7334,171793,2024-04-04,Delivered,13.94
63353,5446,141396,2024-04-06,Delivered,23.5
49855,6139,136727,2023-08-19,Delivered,37.56
6742,6194,171317,2023-07-02,Delivered,34.59
43225,5355,132659,2023-08-06,Delivered,31.89
11676,5947,144941,2023-08-16,Delivered,40.88
41979,5266,135609,2024-05-04,Delivered,10.7
18156,7403,112809,2024-04-13,Delivered,23.99
15826,5552,137464,2023-07-25,Delivered,21.78
4990,6021,107026,2024-02-11,Delivered,51.26
62896,6620,166194,2024-05-19,Unassigned,48.42
15683,6851,162246,2023-07-28,Delivered,23.1
63581,5795,157430,2023-12-23,Cancelled by customer,53.66
2409,6207,127502,2023-09-02,Delivered,16.09
37311,5599,134416,2024-04-21,Delivered,27.29
51371,6603,140352,2024-04-02,Delivered,35.45
12083,7165,121350,2023-09-15,Delivered,58.45
25556,5730,172942,2023-09-17,Delivered,30.05
60482,7209,125967,2023-11-08,Unassigned,21.97
8459,6691,104761,2024-04-29,Delivered,19.07
27029,6518,143854,2023-06-21,Delivered,39.62
63361,6748,103842,2023-12-19,Cancelled by customer,16.61
66288,6145,160481,2023-07-17,Delivered,34.49
7475,6708,112098,2024-01-08,Delivered,16.66
28936,5867,156286,2024-04-22,Delivered,37.89
6885,5388,153109,2024-03-08,Delivered,13.85
63880,5861,102051,2024-05-25,Delivered,38.76
59298,6792,148860,2024-02-13,Delivered,57.7
22774,5546,111603,2024-05-11,Delivered,61.57
62524,6766,174468,2023-10-23,Delivered,46.25
52219,7303,177625,2024-04-19,Delivered,33.56
9740,6738,169947,2023-11-05,Cancelled by customer,27.71
13519,6115,134229,2023-10-13,Delivered,10.47
60783,7436,129447,2023-11-01,Delivered,16.51
44462,5364,114367,2023-10-16,Delivered,47.52
64965,7329,144702,2024-03-26,Delivered,50.27
43501,5204,142356,2023-08-18,Delivered,36.87
57362,7056,171661,2024-05-22,Delivered,18.44
15568,6614,132657,2024-05-12,Delivered,23.08
55915,5828,164678,2023-08-08,Delivered,74.55
57122,5197,152673,2024-05-26,Delivered,37.58
45848,5314,115919,2023-06-13,Cancelled by customer,41.13
23612,6263,156226,2024-02-24,Delivered,15.2
57489,5481,103267,2023-08-04,Delivered,28.48
68967,6623,150762,2023-08-08,Delivered,4.73
31615,5363,167157,2024-04-09,Delivered,24.67
56619,5509,157275,2023-07-06,Delivered,64.83
59473,7461,178282,2023-12-16,Delivered,25.92
9546,5450,118470,2024-01-06,Delivered,30.45
53094,5165,139712,2024-01-28,Delivered,60.55
43854,6987,138826,2024-03-21,Cancelled by customer,48.31
4363,5675,164000,2024-05-02,Delivered,26.92
67936,6842,126075,2023-12-07,Delivered,24.33
30910,5276,142813,2023-08-18,Delivered,34.13
53926,5466,141135,2023-10-25,Delivered,36.61
15912,5218,142192,2023-07-18,Delivered,22.76
52948,5483,103639,2024-03-11,Unassigned,13.45
65135,7324,106833,2023-08-08,Delivered,27.28
13348,5870,130148,2023-10-20,Delivered,13.78
54560,5550,150193,2023-12-24,Delivered,15.07
21105,6623,169848,2023-07-26,Cancelled by customer,8.98
21135,5716,169716,2023-06-06,Delivered,21.73
57707,6422,104809,2023-08-26,Delivered,50.28
35799,5178,169284,2023-09-12,Delivered,4.0
26226,6277,148106,2023-10-09,Unassigned,19.15
32416,5767,142836,2023-10-17,Delivered,16.27
36659,6295,115180,2023-08-29,Delivered,36.22
53652,6332,169096,2024-05-04,Delivered,35.9
5224,7497,151180,2023-10-12,Delivered,11.5
68644,5162,117718,2024-05-23,Delivered,22.7
52246,7386,158647,2023-12-17,Delivered,49.87
1731,6407,145138,2024-06-01,Delivered,36.73
17022,7119,131929,2024-05-26,Unassigned,39.34
67216,7385,145189,2023-12-24,Delivered,35.89
9895,5890,122559,2024-02-29,Delivered,15.01
18255,5351,161254,2023-09-02,Delivered,32.79
23854,7381,128306,2023-09-17,Cancelled by customer,34.56
30558,5324,156798,2024-02-06,Delivered,29.71
42257,6087,103502,2023-11-02,Unassigned,11.14
56094,7449,119379,2023-09-16,Delivered,25.1
39677,7063,106951,2023-12-17,Delivered,38.94
25402,6542,159047,2024-03-02,Delivered,17.27
7141,5986,104189,2023-11-05,Delivered,26.7
26157,6534,128377,2023-11-23,Delivered,30.74
50877,7386,158199,2024-04-20,Unassigned,50.72
48254,6030,157713,2023-12-31,Delivered,27.7
58786,6322,102306,2024-04-25,Delivered,26.43
2819,7078,120522,2024-05-13,Delivered,56.87
11957,6490,172144,2024-05-27,Delivered,37.87
20927,6572,143202,2023-07-06,Delivered,21.59
62618,6337,134552,2023-10-29,Unassigned,19.48
68527,6465,119225,2023-08-15,Unassigned,32.52
1745,5864,118261,2024-03-19,Unassigned,77.83
60500,5018,135105,2023-11-26,Delivered,43.52
