order_id,courier_id,customer_id,order_date,status,order_value,delivery_minutes,rating_given,on_time,complaint_filed
44785,5323,164365,2024-02-27,Delivered,40.73,32.7,3.0,True,False
30330,6659,151732,2023-07-25,Delivered,16.1,30.3,5.0,True,True
1794,7147,149473,2023-06-21,Cancelled by customer,6.77,,,False,False
37628,6545,169246,2023-11-23,Delivered,42.81,31.1,5.0,True,False
36688,6234,122365,2023-06-19,Delivered,36.91,25.5,4.0,False,True
19944,6238,137446,2023-06-05,Delivered,13.33,31.2,5.0,True,False
69494,7217,131225,2024-05-06,Delivered,9.81,46.6,3.0,False,False
61471,5850,137302,2023-06-10,Delivered,56.39,35.8,5.0,False,False
8789,5166,131692,2023-06-03,Cancelled by customer,39.02,,,False,False
24465,6468,109725,2024-02-05,Delivered,63.22,18.6,5.0,True,False
65924,5764,103044,2023-08-17,Delivered,65.42,29.7,3.0,True,False
61742,6674,103129,2023-12-18,Cancelled by customer,19.7,,,False,False
38592,6972,169231,2024-02-11,Cancelled by customer,45.44,,,False,False
6165,7438,127032,2024-05-13,Delivered,28.52,45.9,5.0,True,False
62717,7032,151323,2023-11-15,Delivered,28.53,26.4,5.0,True,False
11094,5072,132936,2024-04-17,Delivered,13.91,42.1,2.0,False,False
5750,5618,169556,2023-11-03,Cancelled by customer,26.93,,,False,False
46398,7276,132044,2023-10-10,Delivered,33.36,41.2,4.0,False,False
56001,5888,120624,2023-12-28,Delivered,19.35,27.0,4.0,True,True
29839,6236,112839,2024-01-01,Unassigned,25.33,,,False,False
51043,5259,161753,2023-09-29,Delivered,25.48,22.3,5.0,True,False
19082,6865,111356,2024-01-05,Cancelled by customer,47.62,,,False,False
42832,5809,138471,2024-04-09,Delivered,37.58,29.2,3.0,False,True
1344,7470,165407,2024-01-29,Delivered,33.27,48.3,5.0,True,False
58320,5041,142372,2023-09-14,Unassigned,31.19,,,False,False
53148,5330,148344,2023-07-07,Delivered,40.82,42.2,4.0,False,False
25904,6812,104121,2024-03-16,Delivered,34.17,29.2,4.0,True,False
5870,7121,103162,2024-02-15,Delivered,18.55,31.5,3.0,True,False
63058,5179,142472,2024-02-06,Delivered,47.13,33.4,3.0,True,False
28521,6662,158868,2023-11-18,Delivered,42.26,30.5,4.0,True,False
29885,5561,133782,2023-12-23,Delivered,39.82,35.9,4.0,True,False
67413,7064,107885,2023-09-25,Delivered,19.32,29.2,5.0,True,False
28207,6239,143413,2023-12-05,Delivered,25.64,31.6,5.0,True,False
62101,6871,168837,2023-12-10,Delivered,10.15,36.5,5.0,True,False
57022,6147,145954,2024-02-03,Delivered,48.47,36.0,2.0,True,False
10191,7335,128687,2023-07-30,Delivered,24.2,25.8,4.0,False,False
16609,6200,109738,2024-03-04,Delivered,36.65,31.8,5.0,False,False
41989,6821,176857,2024-05-31,Delivered,33.06,29.1,3.0,True,False
50951,7205,128191,2024-03-19,Cancelled by customer,11.27,,,False,False
57892,5919,168343,2024-04-22,Delivered,41.27,41.5,5.0,True,True
38838,6414,145679,2024-03-06,Cancelled by customer,23.16,,,False,False
17,6765,133390,2023-11-18,Cancelled by customer,58.45,,,False,False
32399,7398,146145,2024-01-24,Delivered,14.43,51.6,4.0,True,False
69126,7287,163782,2024-02-03,Delivered,24.69,22.1,5.0,True,False
66856,6140,129653,2023-10-29,Delivered,19.44,42.2,5.0,True,False
23910,5228,164662,2023-10-20,Delivered,15.81,19.0,5.0,True,False
19383,7284,154607,2023-08-02,Delivered,19.34,31.2,5.0,True,False
44625,7219,141963,2023-09-24,Cancelled by customer,39.05,,,False,False
57442,5075,131009,2024-02-15,Delivered,20.21,34.1,4.0,True,False
641,5777,104593,2023-07-10,Delivered,19.61,40.9,4.0,True,True
64593,6952,176015,2024-03-21,Delivered,30.64,26.4,4.0,True,False
40718,7330,171453,2023-07-23,Delivered,34.4,34.2,5.0,True,False
3595,6598,169695,2024-02-04,Delivered,18.62,45.2,5.0,True,False
38574,6986,156170,2023-06-26,Delivered,31.37,36.6,5.0,False,False
17690,5668,150358,2024-05-21,Delivered,22.3,24.5,4.0,True,False
54134,5651,155740,2024-01-25,Delivered,34.3,34.6,4.0,False,False
23103,6123,166388,2023-11-07,Unassigned,24.42,,,False,False
41269,5882,104183,2024-02-05,Unassigned,54.22,,,False,False
62154,5765,170999,2024-02-03,Delivered,32.58,28.4,3.0,True,False
8723,6768,125997,2023-12-01,Cancelled by customer,67.16,,,False,False
54336,5342,118373,2023-07-21,Delivered,25.53,41.6,4.0,True,False
18942,5241,162044,2024-03-09,Delivered,49.56,27.9,5.0,True,False
36031,5236,121944,2023-09-24,Delivered,13.64,28.1,5.0,True,False
26232,6734,172688,2024-04-02,Delivered,34.8,30.7,5.0,True,False
43174,7315,153989,2023-12-07,Unassigned,30.79,,,False,False
2708,5852,155592,2024-04-19,Delivered,13.48,37.6,5.0,True,False
35559,5964,154521,2023-09-07,Delivered,26.57,31.1,3.0,True,False
54675,7367,101773,2023-11-03,Delivered,28.59,27.3,4.0,True,False
6081,5707,126042,2024-02-21,Delivered,10.87,30.5,5.0,True,False
32023,6677,140679,2023-12-28,Delivered,24.69,36.0,4.0,False,False
31540,7137,132732,2023-08-14,Delivered,31.46,26.8,4.0,True,False
68427,5439,120995,2023-08-11,Delivered,50.87,28.5,4.0,True,True
43550,6355,168440,2024-03-24,Delivered,36.82,26.8,5.0,True,False
8951,5356,123847,2023-09-05,Unassigned,22.87,,,False,False
63356,5601,130980,2023-09-06,Delivered,14.84,38.7,3.0,True,False
36597,6714,142571,2023-06-29,Cancelled by customer,50.73,,,False,False
12427,6297,171083,2024-02-19,Delivered,24.7,42.4,4.0,True,False
10509,7335,177278,2024-02-27,Delivered,18.95,25.7,5.0,True,True
41040,6462,124674,2023-10-16,Delivered,16.38,56.8,3.0,False,False
33211,6642,142922,2024-02-26,Delivered,45.57,27.5,5.0,False,False
20691,7409,115578,2024-05-10,Delivered,20.0,33.1,5.0,True,False
3130,6337,119615,2024-04-18,Delivered,31.93,27.6,4.0,True,False
2399,7094,149219,2024-04-25,Delivered,9.9,41.1,3.0,True,False
10465,5772,158221,2023-11-10,Cancelled by customer,10.69,,,False,False
32620,5807,165804,2024-01-28,Delivered,42.28,33.5,4.0,True,True
261,6960,134615,2024-05-30,Delivered,30.94,34.7,4.0,True,False
34251,6950,139630,2023-11-21,Delivered,8.76,37.1,5.0,True,False
5815,5824,130852,2023-12-23,Delivered,14.33,40.0,5.0,True,False
25009,5819,134220,2023-10-06,Delivered,26.13,38.5,3.0,True,False
12213,7361,178478,2023-09-11,Delivered,19.33,28.3,4.0,True,False
15180,7389,179056,2024-05-11,Delivered,17.32,39.3,5.0,True,False
31989,6229,120195,2024-02-05,Delivered,42.83,34.3,5.0,False,False
24402,5301,111126,2024-04-10,Delivered,32.1,31.7,4.0,True,True
48687,5350,175981,2024-01-25,Delivered,26.81,20.4,3.0,True,False
22031,5418,149320,2023-06-10,Delivered,8.58,32.2,3.0,True,False
37355,5558,106395,2023-07-16,Delivered,20.51,41.3,2.0,True,False
60828,7297,169448,2023-08-18,Unassigned,29.34,,,False,False
10007,5035,121974,2023-10-04,Delivered,17.92,31.1,4.0,True,False
52409,5224,136352,2024-02-25,Delivered,11.3,34.0,3.0,True,True
3636,5915,102302,2024-01-13,Delivered,21.67,30.8,4.0,False,False
12699,7045,104478,2023-07-01,Delivered,48.92,28.5,3.0,False,False
30767,6501,132950,2024-03-10,Delivered,19.61,16.5,4.0,True,False
48906,7087,120385,2023-09-04,Delivered,43.07,41.1,5.0,True,False
32022,6635,178206,2024-01-19,Delivered,22.85,43.1,5.0,False,False
60900,5695,172483,2024-04-24,Delivered,67.37,41.1,4.0,True,False
32260,5387,175069,2024-03-04,Delivered,45.64,51.9,4.0,True,False
23654,6719,101106,2024-04-13,Delivered,30.46,35.1,4.0,True,False
61123,5257,158090,2023-09-30,Delivered,43.91,33.6,4.0,False,False
31275,7006,131120,2024-01-01,Delivered,51.61,27.2,5.0,True,False
64665,5939,162447,2024-03-10,Delivered,20.42,39.1,3.0,True,False
37893,6708,117924,2024-01-07,Delivered,39.87,23.3,4.0,True,True
12751,5158,173554,2024-05-18,Delivered,17.9,19.5,5.0,True,False
10422,6829,171871,2024-02-05,Delivered,16.74,42.1,5.0,True,False
65916,6726,136811,2023-11-05,Cancelled by customer,17.98,,,False,False
61091,7090,135213,2024-03-01,Delivered,23.99,32.5,5.0,False,False
3426,7057,140541,2024-05-26,Delivered,41.41,28.6,3.0,False,False
41207,7171,161048,2023-10-18,Delivered,9.44,26.1,5.0,True,False
69398,7483,122334,2024-02-20,Delivered,14.21,32.6,3.0,False,False
68264,6801,167732,2024-02-12,Delivered,55.93,31.4,4.0,True,False
20838,6934,162072,2023-09-07,Delivered,30.02,29.8,4.0,True,False
61750,6285,113640,2023-12-14,Cancelled by customer,46.85,,,False,False
37569,7110,154840,2024-04-10,Delivered,52.63,35.9,5.0,False,False
25291,6027,168139,2024-03-05,Delivered,16.56,33.8,4.0,False,False
69730,5247,101734,2024-03-24,Delivered,30.56,27.6,4.0,True,False
35456,7250,165079,2024-03-30,Delivered,10.65,41.6,3.0,False,False
4562,6133,143164,2023-08-12,Cancelled by customer,41.49,,,False,False
51328,6622,151460,2023-07-13,Delivered,28.71,27.2,5.0,True,False
69122,6564,122771,2024-05-17,Delivered,41.64,22.3,5.0,True,False
29043,6737,154871,2023-08-12,Delivered,50.71,29.1,4.0,True,False
21282,5420,159848,2023-10-29,Delivered,15.7,30.0,4.0,True,False
55368,5963,168703,2023-11-09,Delivered,29.93,42.7,5.0,True,False
56811,6627,114151,2023-08-26,Cancelled by customer,27.95,,,False,False
12854,5320,137262,2023-12-19,Delivered,11.98,19.8,5.0,True,False
29041,5704,106387,2024-03-31,Delivered,41.86,26.7,3.0,True,False
25639,6842,154273,2023-11-18,Cancelled by customer,27.84,,,False,False
35055,6277,143439,2023-11-10,Delivered,26.28,23.1,4.0,True,False
2084,7039,138709,2024-01-16,Delivered,25.69,34.2,4.0,True,False
31454,6668,131104,2023-12-26,Delivered,20.5,44.8,4.0,True,False
32692,5768,152239,2024-04-24,Delivered,39.34,37.8,5.0,True,False
21866,6586,151652,2024-05-06,Delivered,7.93,43.9,4.0,True,False
44204,7037,154177,2023-09-19,Delivered,38.87,41.3,3.0,True,False
31385,6222,126149,2023-07-28,Delivered,23.37,43.2,5.0,True,False
986,6998,148702,2024-05-29,Unassigned,26.71,,,False,False
31793,6135,141652,2023-06-04,Delivered,26.3,41.1,4.0,False,False
25724,7279,125459,2024-02-19,Delivered,27.01,25.1,3.0,True,False
3770,6025,152007,2024-03-17,Delivered,20.87,36.5,4.0,True,True
63619,5373,149048,2023-10-22,Delivered,47.79,29.4,4.0,False,False
69267,5531,173064,2023-12-27,Unassigned,13.97,,,False,False
55224,5212,146155,2023-10-05,Delivered,37.51,24.7,3.0,False,False
30197,7058,124900,2023-12-12,Delivered,19.77,39.5,4.0,True,False
69718,6161,165561,2024-02-20,Delivered,22.22,30.6,3.0,True,True
28329,5958,122984,2023-09-30,Delivered,34.32,31.0,4.0,True,False
58828,5567,177689,2023-11-01,Delivered,92.72,36.0,5.0,True,False
43640,5089,169585,2024-04-22,Delivered,34.31,24.2,5.0,True,False
31118,6632,145512,2023-07-05,Delivered,25.42,33.0,5.0,True,False
40348,5785,103674,2023-10-31,Delivered,9.1,26.9,3.0,True,False
41852,6201,118951,2023-07-27,Delivered,18.92,30.2,5.0,True,False
53728,7084,143667,2024-03-06,Delivered,48.86,37.5,4.0,False,False
361,6659,135348,2023-08-15,Delivered,53.21,26.2,5.0,True,False
52013,5794,159124,2024-04-10,Delivered,20.45,37.9,4.0,True,False
52895,6329,111298,2024-01-04,Delivered,42.46,37.0,5.0,True,False
5368,5385,168602,2024-02-13,Delivered,8.99,35.8,3.0,False,True
53533,5581,150634,2023-11-27,Delivered,28.92,42.3,5.0,True,False
40589,5560,132008,2024-04-22,Delivered,59.86,26.5,4.0,True,False
6272,5171,170961,2024-05-13,Delivered,18.68,22.0,5.0,True,False
52352,7281,120831,2023-08-09,Delivered,23.51,45.5,5.0,True,False
38707,5404,157087,2023-07-11,Unassigned,32.5,,,False,False
43668,5944,101779,2023-06-09,Delivered,66.4,31.9,4.0,True,False
21903,5210,150439,2023-09-28,Delivered,15.86,44.4,5.0,True,False
18556,7268,101729,2024-05-04,Delivered,15.07,34.9,4.0,True,False
49504,5297,153335,2023-12-29,Delivered,23.33,21.8,3.0,True,False
57735,5071,112444,2023-06-04,Delivered,23.02,33.3,5.0,True,False
39350,5107,134081,2023-12-10,Delivered,26.3,31.8,4.0,True,False
7526,6210,137409,2023-09-27,Unassigned,49.57,,,False,False
21555,5734,172823,2023-10-28,Delivered,13.34,34.7,4.0,False,False
64313,5537,152858,2024-03-06,Cancelled by customer,14.22,,,False,False
25700,5164,121245,2024-04-22,Delivered,15.7,22.9,4.0,True,False
48645,7035,131300,2023-09-13,Delivered,14.91,38.0,4.0,True,False
34413,6909,172878,2024-04-28,Delivered,20.78,30.6,5.0,True,False
17143,6681,163969,2023-08-14,Delivered,31.4,24.5,5.0,True,False
14686,6437,115079,2023-08-01,Delivered,17.59,35.7,5.0,True,False
56221,7017,144683,2023-09-09,Unassigned,21.23,,,False,False
9832,6529,131392,2023-10-25,Delivered,29.88,25.3,4.0,True,False
16472,7096,127254,2024-05-21,Delivered,36.49,26.4,5.0,True,False
65746,6421,121883,2024-02-10,Unassigned,23.68,,,False,False
18056,6633,142385,2023-08-22,Delivered,4.0,37.4,4.0,True,False
5261,5691,125419,2023-07-23,Delivered,37.17,22.2,3.0,True,True
7723,6976,120264,2024-04-15,Delivered,41.15,31.1,5.0,False,False
47469,5252,130981,2023-11-19,Delivered,22.34,30.5,5.0,True,False
22691,6721,152846,2023-12-26,Delivered,32.18,40.4,5.0,False,False
42573,6032,113559,2024-04-06,Delivered,27.12,24.3,5.0,True,False
17450,6407,113850,2024-03-20,Delivered,19.15,27.4,4.0,True,False
65344,5827,125054,2023-08-30,Delivered,43.46,31.9,5.0,True,False
1107,7282,128727,2024-03-01,Delivered,11.95,31.4,4.0,False,False
62972,5719,122128,2023-10-27,Delivered,13.98,17.5,5.0,True,False
42758,7301,145170,2023-12-21,Delivered,45.79,41.7,3.0,True,False
3795,5055,162216,2023-11-27,Delivered,50.19,43.8,3.0,False,False
44874,6119,120145,2023-08-11,Cancelled by customer,28.45,,,False,False
54852,5425,100934,2023-08-14,Delivered,23.96,31.0,5.0,True,False
39878,6223,106042,2023-08-08,Delivered,10.78,31.5,4.0,True,False
69077,6629,104995,2024-04-02,Delivered,28.0,32.9,5.0,True,False
68684,5526,132168,2024-04-16,Delivered,24.89,25.4,5.0,True,False
19094,5115,104368,2023-12-28,Cancelled by customer,45.38,,,False,False
