ride_id,driver_id,passenger_id,date,status,car_clearness_upvote_given,politeness_upvote_given,communication_upvote_given,punctuality_upvote_given,complaint_given
17488,2509,29827,2022-05-18,Success,False,True,False,False,False
12130,2077,1649,2022-08-22,Cancelled by the passenger,False,False,False,False,False
13657,723,26889,2022-04-28,Cancelled by the passenger,False,False,False,False,False
56628,789,23440,2022-05-18,Success,True,True,False,False,False
5402,856,34458,2022-09-30,Success,True,True,False,True,False
27228,2040,3000,2022-06-16,Success,False,True,False,False,False
56413,500,17293,2022-03-30,Success,False,False,True,True,False
30396,2879,38643,2023-04-03,Rejected by the driver,False,False,False,False,False
4902,30,39301,2022-04-19,Success,False,True,False,False,False
25813,2744,39439,2022-06-26,Cancelled by the passenger,False,False,False,False,False
8086,2963,28065,2022-10-13,Rejected by the driver,False,False,False,False,False
6413,2859,29040,2022-09-16,Rejected by the driver,False,False,False,False,False
46120,1225,8107,2022-08-22,Success,False,False,True,False,False
10265,2271,31898,2022-06-15,Success,True,True,True,False,False
13544,2022,38182,2022-05-26,Success,True,True,False,False,False
21080,46,32144,2022-05-28,Success,False,False,True,False,False
10252,746,39647,2023-02-06,Success,False,False,True,False,False
36784,2555,33322,2022-11-16,Rejected by the driver,False,False,False,False,False
57234,141,15833,2022-12-01,Success,False,False,False,False,False
32853,2509,5830,2022-04-11,Rejected by the driver,False,False,False,False,False
24853,299,4554,2022-07-09,Success,True,False,True,True,False
38419,726,29159,2022-04-15,Success,True,True,True,True,False
35034,252,16094,2023-04-09,Success,True,False,True,True,False
37307,2243,19691,2022-10-28,Success,False,True,True,True,False
44995,1087,5169,2022-06-13,Success,True,False,True,True,False
21719,2380,16040,2023-01-06,Rejected by the driver,False,False,False,False,False
1504,167,18689,2022-04-08,Success,True,True,True,False,False
12302,672,17925,2022-06-09,Success,True,True,True,True,False
6865,703,5396,2022-04-18,Success,False,False,True,False,True
29351,125,38229,2022-11-20,Success,False,False,False,False,False
39372,983,37582,2022-12-03,Success,True,False,True,True,False
26856,2188,15082,2022-06-07,Success,True,False,False,True,False
50298,2954,21605,2022-04-08,Success,False,False,False,True,False
35858,1119,9827,2022-06-29,Success,True,True,True,True,False
14439,437,35748,2022-07-10,Success,False,True,True,True,True
53710,1732,8104,2022-04-14,Rejected by the driver,False,False,False,False,False
59508,2391,7811,2022-10-10,Success,True,False,False,True,False
53916,2544,36350,2022-03-17,Success,True,True,False,True,False
27509,1564,27297,2022-08-06,Success,False,True,True,True,False
27404,2670,31161,2022-08-06,Rejected by the driver,False,False,False,False,False
43676,1354,31025,2022-09-02,Cancelled by the passenger,False,False,False,False,False
284,2772,8069,2022-11-23,Success,False,False,False,False,False
23059,1576,2922,2022-08-26,Cancelled by the passenger,False,False,False,False,False
50588,6,5307,2022-07-12,Success,True,False,True,False,False
1676,2510,31321,2022-11-24,Success,True,True,False,True,True
30341,2560,4445,2022-05-12,Success,True,False,True,True,False
22502,924,9525,2022-09-08,Cancelled by the passenger,False,False,False,False,False
5344,1543,5274,2023-01-24,Rejected by the driver,False,False,False,False,False
13693,840,38843,2022-12-27,Success,False,True,True,False,False
59218,1813,21925,2022-12-23,Cancelled by the passenger,False,False,False,False,False
10709,2181,1651,2022-11-29,Success,True,True,True,True,False
29153,2903,30154,2022-12-22,Success,True,False,True,False,False
48296,168,17695,2022-06-17,Success,False,False,False,True,False
9969,1167,12047,2022-05-12,Cancelled by the passenger,False,False,False,False,False
31909,2898,25632,2022-08-23,Success,True,True,False,False,False
17222,2938,36555,2022-12-19,Cancelled by the passenger,False,False,False,False,False
56415,636,29082,2022-09-29,Success,True,True,True,True,False
38403,357,26383,2022-06-01,Success,True,False,False,True,False
43748,336,6207,2022-06-21,Success,False,False,True,True,False
22361,2980,34961,2023-02-23,Success,True,True,True,True,False
23321,2584,13445,2022-05-08,Success,False,False,False,False,False
388,1548,33278,2022-10-27,Rejected by the driver,False,False,False,False,False
36694,1586,29853,2023-02-04,Success,True,False,False,False,True
41954,745,29074,2022-08-10,Success,True,True,False,True,False
18407,84,16815,2023-01-26,Rejected by the driver,False,False,False,False,False
37195,1543,22066,2022-05-26,Success,True,True,True,False,False
5149,2663,15809,2022-06-02,Success,False,False,False,True,False
20900,1663,8821,2022-10-09,Success,True,False,False,False,False
38284,982,3183,2022-08-10,Success,False,True,False,True,False
22662,1238,34979,2022-12-30,Success,False,True,False,True,False
22759,2711,15726,2022-10-13,Success,False,False,False,False,False
9133,2799,15342,2022-12-25,Success,False,True,False,True,False
11415,2642,7267,2023-03-10,Success,False,True,True,False,False
12835,1026,21915,2022-11-05,Success,False,True,True,False,False
26155,386,27451,2022-08-09,Success,True,False,False,False,False
39696,861,548,2023-02-11,Success,False,False,True,False,False
32422,2212,7765,2022-05-19,Rejected by the driver,False,False,False,False,False
20596,2894,11892,2022-03-27,Success,True,True,True,False,False
14279,2200,13123,2022-06-20,Success,True,False,True,False,False
59529,2663,26320,2022-12-26,Success,True,False,True,True,False
34487,975,17155,2022-03-29,Success,False,False,True,True,False
56802,724,8441,2023-01-17,Success,True,False,True,True,False
14624,1675,31831,2022-08-25,Success,False,False,False,False,True
59414,1315,20537,2022-12-25,Rejected by the driver,False,False,False,False,False
21387,2449,11104,2022-06-24,Cancelled by the passenger,False,False,False,False,False
3914,1752,1770,2022-04-25,Cancelled by the passenger,False,False,False,False,False
49602,254,3720,2022-11-29,Success,True,False,True,False,False
6981,887,31701,2022-09-26,Success,False,False,False,False,False
3081,571,10016,2022-11-08,Success,True,True,False,False,False
43215,2379,5459,2022-08-05,Rejected by the driver,False,False,False,False,False
18371,2202,35446,2022-08-01,Success,True,True,False,True,False
6866,174,33046,2022-09-04,Rejected by the driver,False,False,False,False,False
47202,1759,870,2022-07-07,Success,True,True,False,False,True
32188,1722,17758,2022-05-23,Success,True,False,False,False,True
45918,2860,2495,2023-03-23,Success,True,True,False,False,False
3350,1792,7668,2022-06-11,Success,True,True,True,True,False
21515,1636,4490,2022-04-21,Success,False,False,True,False,False
36147,714,35950,2022-03-24,Rejected by the driver,False,False,False,False,False
6003,552,10221,2023-02-18,Success,True,False,False,True,False
15989,2073,29585,2022-07-20,Cancelled by the passenger,False,False,False,False,False
44372,475,10304,2022-10-01,Cancelled by the passenger,False,False,False,False,False
51807,2943,2929,2022-11-24,Success,False,False,False,True,False
48495,1734,39192,2023-03-23,Rejected by the driver,False,False,False,False,False
4175,557,8487,2023-01-21,Rejected by the driver,False,False,False,False,False
13562,308,37953,2023-02-18,Success,False,False,False,True,False
9374,2354,27151,2022-04-04,Success,True,True,False,False,False
33342,2496,26406,2022-08-20,Success,True,True,False,True,False
30951,1923,37021,2023-02-06,Success,False,True,True,True,False
53487,691,31769,2023-01-28,Rejected by the driver,False,False,False,False,False
4752,2671,13333,2023-02-26,Success,True,False,True,True,False
40400,1900,19044,2023-02-07,Rejected by the driver,False,False,False,False,False
47049,2055,1994,2022-03-31,Rejected by the driver,False,False,False,False,False
54623,2732,39996,2022-10-19,Cancelled by the passenger,False,False,False,False,False
5373,679,39020,2022-07-18,Success,False,False,True,True,False
2685,2980,12200,2022-04-26,Success,False,True,False,True,False
26857,533,2999,2022-10-24,Success,True,True,False,True,False
31559,1497,25142,2023-01-17,Success,False,True,True,True,False
50435,2188,16781,2022-06-16,Success,True,True,True,True,False
41643,2224,16426,2022-09-28,Success,False,True,False,False,False
42903,446,28312,2023-01-23,Cancelled by the passenger,False,False,False,False,False
50341,1370,14639,2022-05-24,Success,True,True,True,True,False
20810,382,1625,2023-02-28,Success,False,False,False,True,False
10114,1385,6112,2022-07-01,Success,True,False,False,False,False
49275,1421,27162,2022-04-17,Cancelled by the passenger,False,False,False,False,False
20658,1012,5287,2022-08-06,Success,False,True,False,True,True
52394,2430,3446,2022-10-20,Cancelled by the passenger,False,False,False,False,False
47070,2109,19409,2022-03-27,Success,True,True,False,False,False
39619,677,16,2022-03-30,Success,False,False,True,False,False
1464,1510,32533,2022-06-06,Success,True,False,False,False,False
10205,2974,8408,2022-05-11,Success,True,True,True,False,False
30377,1370,20325,2022-07-30,Success,True,True,False,True,False
14092,10,38961,2022-08-11,Success,True,True,True,True,False
51186,1406,25236,2022-11-02,Rejected by the driver,False,False,False,False,False
58025,1748,27093,2022-07-06,Success,False,False,False,False,False
21265,1363,12724,2023-03-18,Rejected by the driver,False,False,False,False,False
5057,2874,12195,2023-01-15,Success,True,False,False,False,False
7897,3000,11274,2022-08-29,Success,True,True,False,False,False
21575,1723,8434,2022-09-07,Success,False,True,False,True,False
57642,2043,16854,2022-09-28,Success,True,False,False,True,True
15323,621,14932,2022-10-23,Cancelled by the passenger,False,False,False,False,False
31228,1943,5373,2022-10-26,Cancelled by the passenger,False,False,False,False,False
10835,1138,6452,2022-08-24,Success,False,False,False,True,False
55543,1612,18986,2023-02-05,Success,False,True,False,False,False
1900,2571,171,2022-05-25,Success,True,False,False,False,False
31134,2181,21247,2022-04-21,Success,False,True,False,False,False
17918,1265,29596,2023-01-11,Rejected by the driver,False,False,False,False,False
23514,2005,38667,2022-03-12,Success,False,False,False,True,False
57020,2494,6728,2023-02-17,Success,False,False,False,False,False
21618,702,25126,2022-05-09,Success,False,False,False,True,False
20784,1346,14317,2022-08-26,Success,False,False,True,False,False
58820,1220,7422,2022-03-26,Rejected by the driver,False,False,False,False,False
32088,2546,32333,2023-02-05,Success,False,False,False,True,False
39835,2238,38101,2022-11-26,Success,True,True,False,True,False
34841,1559,30478,2023-01-30,Success,False,False,True,False,False
40853,689,24677,2022-07-05,Success,True,True,False,True,False
55726,240,19735,2022-06-05,Cancelled by the passenger,False,False,False,False,False
30105,860,343,2023-02-28,Success,True,False,False,False,False
17634,1171,16483,2022-09-17,Success,True,True,False,False,False
26091,502,33677,2022-12-16,Success,False,True,True,True,False
32301,472,21906,2023-02-17,Rejected by the driver,False,False,False,False,False
3095,369,13342,2022-03-26,Rejected by the driver,False,False,False,False,False
48462,1762,10641,2022-06-19,Cancelled by the passenger,False,False,False,False,False
23403,1199,34996,2022-12-17,Success,True,False,True,True,False
57994,119,21429,2022-03-16,Success,True,False,True,True,True
38060,636,35885,2022-05-16,Success,True,True,False,False,False
51283,2919,28221,2022-03-25,Success,True,True,True,False,False
22758,2084,31309,2022-09-11,Success,True,False,False,False,False
19091,2017,28095,2022-06-23,Success,True,False,False,False,False
32306,2574,23113,2022-05-03,Cancelled by the passenger,False,False,False,False,False
13216,2980,39059,2022-10-05,Success,True,False,False,True,True
55268,83,21603,2022-09-10,Success,True,False,True,False,False
51286,140,10493,2022-09-25,Success,True,True,True,True,False
45388,1745,38883,2022-03-29,Success,False,True,False,False,False
24474,2163,10171,2022-07-19,Success,True,True,False,False,False
12073,2400,17817,2022-09-19,Success,True,False,False,False,False
46322,2875,2815,2022-11-18,Cancelled by the passenger,False,False,False,False,False
59316,85,14794,2022-07-29,Success,False,False,False,True,False
17382,529,30827,2022-10-08,Success,True,True,False,True,False
29187,664,33573,2022-09-16,Cancelled by the passenger,False,False,False,False,False
27194,1436,14524,2023-02-24,Success,True,False,False,True,True
4774,2231,5466,2023-04-14,Success,True,True,False,True,False
29412,2290,26113,2023-03-18,Cancelled by the passenger,False,False,False,False,False
57014,31,36154,2022-08-04,Success,True,False,False,False,False
31347,1447,3039,2022-03-30,Success,True,True,False,True,False
45561,2525,9121,2022-08-22,Rejected by the driver,False,False,False,False,False
45831,425,302,2022-03-30,Success,True,True,False,False,False
42281,601,6378,2023-02-08,Success,True,True,True,True,False
49422,2174,32315,2022-12-16,Cancelled by the passenger,False,False,False,False,False
21060,453,25059,2022-12-18,Success,True,True,True,True,False
20465,171,6047,2023-01-29,Rejected by the driver,False,False,False,False,False
30397,2776,6968,2022-05-10,Success,False,False,False,True,True
57851,1453,33275,2022-03-25,Cancelled by the passenger,False,False,False,False,False
33918,1266,37219,2023-02-24,Success,True,True,True,False,False
56033,685,5803,2022-10-05,Success,False,False,False,False,False
24183,332,14511,2023-01-10,Rejected by the driver,False,False,False,False,False
15865,1035,15114,2022-03-22,Rejected by the driver,False,False,False,False,False
30706,1983,16246,2022-09-23,Success,False,False,False,False,False
33367,2493,6692,2022-05-04,Rejected by the driver,False,False,False,False,False
47881,574,22665,2022-05-16,Success,True,True,False,False,False
50336,2806,14969,2022-10-29,Cancelled by the passenger,False,False,False,False,False
22668,1623,18307,2022-12-28,Success,False,False,True,False,True
37553,1385,10679,2023-01-09,Success,True,False,True,True,False
28578,266,4074,2022-04-28,Success,False,True,True,False,False
51069,2958,21320,2022-08-19,Success,False,False,False,False,False
16621,2568,33949,2022-12-29,Rejected by the driver,False,False,False,False,False
36826,503,3228,2022-04-10,Rejected by the driver,False,False,False,False,False
52593,2631,36383,2022-04-01,Success,True,True,False,False,False
42430,2265,15806,2022-10-31,Success,False,True,False,False,False
45997,1887,20788,2023-03-04,Rejected by the driver,False,False,False,False,False
25391,1525,23389,2022-11-04,Success,False,True,False,True,False
1174,1013,5432,2023-04-05,Cancelled by the passenger,False,False,False,False,False
30678,345,24418,2022-03-17,Rejected by the driver,False,False,False,False,False
34039,1319,5567,2022-05-18,Success,False,True,True,True,False
34130,1088,23687,2022-05-19,Success,False,False,True,False,False
41126,991,2926,2022-10-08,Success,False,False,True,True,False
31389,1428,38064,2023-03-02,Success,False,True,False,True,False
7255,2458,5702,2022-11-11,Success,True,False,False,True,False
54880,1063,39566,2022-05-18,Success,False,False,True,False,False
16681,1092,39018,2023-01-14,Success,True,False,True,False,False
30313,2732,16834,2022-06-13,Success,True,False,False,False,False
39226,137,37951,2023-03-15,Success,False,True,True,False,False
23700,1079,37603,2022-09-24,Success,True,True,True,True,False
56260,751,10397,2023-03-12,Success,True,False,True,False,False
59920,2221,3256,2022-12-22,Success,True,False,False,False,False
31324,1089,23506,2022-09-20,Cancelled by the passenger,False,False,False,False,False
38071,507,31764,2022-04-22,Success,False,True,True,False,False
41355,1884,13988,2023-01-16,Success,True,False,True,True,False
58524,490,15598,2022-03-15,Rejected by the driver,False,False,False,False,False
47532,2372,20226,2022-04-27,Success,True,True,False,True,False
44717,1505,27497,2022-08-15,Success,False,True,True,True,False
50559,1759,21795,2022-08-13,Success,False,False,False,False,False
49349,2716,28619,2022-08-07,Rejected by the driver,False,False,False,False,False
55131,2509,16734,2022-03-23,Success,True,True,False,False,False
