ride_id,driver_id,passenger_id,date,status,car_clearness_upvote_given,politeness_upvote_given,communication_upvote_given,punctuality_upvote_given,complaint_given
18261,663,26081,2022-09-25,Success,False,False,False,True,False
16668,1464,33653,2022-04-08,Success,True,True,True,False,False
13462,2895,34030,2022-05-28,Success,False,True,False,False,False
43211,2110,38526,2022-05-18,Success,False,False,True,False,False
21662,2770,14651,2022-12-21,Success,False,True,True,False,False
52340,2192,1051,2022-11-30,Success,True,True,False,True,False
18501,1938,27587,2023-03-03,Success,False,False,False,True,False
49148,985,15700,2023-01-02,Rejected by the driver,False,False,False,False,False
47636,18,20287,2022-10-22,Success,False,True,True,True,True
25540,98,37814,2022-11-19,Success,True,True,True,False,False
19217,77,26317,2022-09-16,Success,False,False,False,True,False
53568,680,18323,2023-01-06,Success,False,False,False,False,False
39283,2866,27939,2022-08-03,Success,False,True,False,False,False
31344,1261,1665,2023-02-05,Success,True,False,True,False,False
28347,2137,37259,2022-11-07,Cancelled by the passenger,False,False,False,False,False
9324,1014,28033,2023-03-10,Success,True,False,True,True,False
49676,51,32941,2022-05-08,Cancelled by the passenger,False,False,False,False,False
42665,395,29967,2022-08-11,Rejected by the driver,False,False,False,False,False
16567,379,16357,2022-07-13,Success,True,False,False,True,False
4263,1137,31949,2023-02-10,Cancelled by the passenger,False,False,False,False,False
22432,254,20583,2022-12-25,Success,False,True,True,True,False
58633,2471,18354,2022-08-07,Success,False,False,True,False,False
7176,2956,9526,2022-07-25,Success,False,False,True,False,False
38292,1047,31736,2023-04-15,Success,False,True,True,False,False
14211,673,32794,2022-09-08,Success,False,True,False,False,False
50831,654,35303,2022-08-04,Success,False,False,False,True,False
4481,975,6739,2022-06-01,Success,False,False,True,False,False
32373,605,10053,2022-05-17,Success,False,False,False,True,False
25952,2824,635,2023-02-05,Success,False,False,False,True,False
9784,902,950,2022-06-10,Success,True,True,True,True,True
57899,2555,4010,2023-02-02,Cancelled by the passenger,False,False,False,False,False
24752,1900,3222,2022-04-17,Success,True,True,False,False,False
37836,2931,37771,2022-07-11,Success,False,True,True,False,False
38861,2911,20241,2022-07-11,Success,False,True,True,False,False
35665,1398,39932,2022-06-02,Success,False,False,True,False,False
18835,2185,36958,2023-04-05,Success,False,False,True,True,False
18426,1493,4145,2023-04-02,Cancelled by the passenger,False,False,False,False,False
53751,483,585,2022-05-12,Success,True,False,False,True,False
11212,2793,33151,2023-04-06,Success,True,False,True,False,False
41204,2822,12177,2022-11-01,Success,False,True,True,True,False
33866,2358,2991,2023-01-06,Success,False,False,True,True,False
31600,151,39572,2023-02-21,Success,True,False,False,False,False
15023,781,16904,2022-12-23,Success,False,False,False,True,False
28125,2554,13180,2022-11-18,Rejected by the driver,False,False,False,False,False
21985,2179,14577,2022-12-26,Success,False,False,True,True,False
9984,170,16227,2022-11-20,Success,False,True,True,False,True
29260,2994,19658,2023-01-12,Success,True,True,False,False,False
10488,2197,5988,2022-10-05,Success,True,True,False,True,False
51505,57,23435,2022-12-29,Cancelled by the passenger,False,False,False,False,False
44847,610,13918,2022-04-11,Rejected by the driver,False,False,False,False,False
11885,1684,20374,2022-09-29,Success,True,True,True,False,False
9119,2444,2016,2022-10-25,Success,False,False,True,False,False
30733,300,18681,2022-05-02,Success,False,True,False,False,False
52230,815,8845,2023-02-13,Success,False,False,False,False,False
11217,538,8256,2022-12-03,Success,False,False,False,False,False
5177,2843,38354,2022-09-16,Rejected by the driver,False,False,False,False,False
8814,557,8005,2022-04-11,Rejected by the driver,False,False,False,False,False
34140,1685,39433,2022-08-07,Cancelled by the passenger,False,False,False,False,False
352,599,21291,2023-02-16,Cancelled by the passenger,False,False,False,False,False
22277,1056,26683,2022-10-14,Cancelled by the passenger,False,False,False,False,False
81,2489,7776,2022-05-10,Success,False,True,True,True,False
17062,2260,17933,2022-10-16,Rejected by the driver,False,False,False,False,False
48461,443,23427,2023-04-14,Cancelled by the passenger,False,False,False,False,False
29775,418,15969,2022-11-23,Success,False,False,True,True,False
10919,2620,1734,2023-03-15,Success,True,True,True,False,False
21901,876,30675,2022-09-15,Rejected by the driver,False,False,False,False,False
30464,2077,32405,2022-05-01,Success,False,True,True,False,False
2211,90,1384,2022-06-27,Success,False,True,False,False,False
24149,2906,31019,2022-06-18,Success,False,True,True,True,False
55483,278,4961,2022-10-25,Success,True,False,True,True,False
18626,1356,36165,2023-01-26,Success,True,False,True,True,False
36728,2982,36991,2022-11-07,Success,False,False,False,False,False
43803,2567,37837,2023-01-24,Rejected by the driver,False,False,False,False,False
37788,1265,28774,2022-10-17,Success,False,False,True,False,False
40165,294,31822,2022-07-14,Rejected by the driver,False,False,False,False,False
43912,2592,18199,2022-07-01,Success,False,True,False,True,False
57897,1728,12129,2022-03-31,Success,True,False,True,False,False
9148,2216,15066,2022-06-03,Success,False,False,True,True,False
17203,2305,26677,2022-09-29,Success,False,False,True,True,False
48017,1524,31680,2022-09-05,Success,True,True,True,True,False
17769,250,15273,2023-03-27,Cancelled by the passenger,False,False,False,False,False
20110,1842,19163,2023-02-05,Success,False,False,False,True,False
31381,1121,32056,2022-12-31,Success,False,False,False,False,False
36031,1411,14791,2022-11-19,Success,True,False,True,False,False
30919,2230,1639,2022-08-15,Rejected by the driver,False,False,False,False,False
20392,1878,18315,2023-03-09,Success,False,False,False,False,True
53836,2904,5010,2022-07-03,Rejected by the driver,False,False,False,False,False
13797,1099,4691,2022-03-27,Success,True,True,True,False,False
42945,2558,9616,2022-10-24,Cancelled by the passenger,False,False,False,False,False
21633,1288,25440,2023-01-20,Cancelled by the passenger,False,False,False,False,False
1882,998,31365,2022-05-13,Cancelled by the passenger,False,False,False,False,False
55730,2369,18889,2022-06-25,Success,False,False,True,False,False
54437,1709,35236,2023-02-16,Success,False,True,True,True,False
36413,952,21041,2023-04-10,Success,True,True,True,True,False
26651,1712,33023,2022-05-01,Success,True,True,True,True,False
32147,1754,341,2022-09-16,Success,False,False,False,False,False
49656,2017,17725,2022-03-17,Success,False,True,True,True,False
29661,162,18478,2022-03-20,Rejected by the driver,False,False,False,False,False
40404,2271,11932,2023-04-06,Rejected by the driver,False,False,False,False,False
36986,2711,36772,2022-09-05,Success,False,True,True,False,False
17119,366,30229,2023-02-24,Success,True,True,False,True,False
50078,1151,37395,2022-10-27,Success,False,True,True,True,False
27636,107,15346,2022-10-25,Success,True,False,False,True,False
34030,648,33744,2022-04-13,Success,True,False,False,False,False
45437,2955,22074,2023-02-03,Success,True,True,True,True,False
18182,1674,11852,2023-03-02,Success,False,False,False,False,False
20096,2972,32271,2022-06-24,Success,False,False,False,True,False
49426,592,10938,2022-09-29,Success,False,False,True,True,False
1529,2021,20664,2022-05-08,Success,False,True,True,False,False
36669,631,37460,2023-03-27,Success,False,True,False,False,False
24870,2362,38989,2022-11-14,Success,True,False,False,False,False
14643,1425,20228,2022-07-24,Success,False,False,True,False,False
17207,2448,20594,2022-06-30,Success,False,False,False,False,False
31329,1888,2253,2022-09-14,Success,False,False,False,True,False
41565,333,5708,2023-01-26,Success,False,False,False,False,False
27009,56,9333,2022-07-10,Success,False,True,False,False,False
27874,2761,25607,2022-07-25,Success,True,True,False,True,False
39844,13,7957,2022-03-18,Success,True,True,False,False,False
11043,1196,15917,2022-04-06,Success,True,True,True,False,False
49599,1553,30918,2022-05-06,Success,True,True,False,True,True
56572,1560,13440,2023-02-17,Success,False,False,False,False,False
57380,2511,3929,2022-06-06,Success,True,True,False,False,False
2602,910,25158,2022-05-11,Success,False,False,False,False,True
31297,962,10591,2022-08-14,Success,False,False,False,False,False
938,769,33745,2022-06-28,Success,True,False,True,True,False
33374,2183,15903,2022-07-29,Success,True,False,True,False,False
19719,1413,30580,2022-11-13,Rejected by the driver,False,False,False,False,False
54691,2301,39877,2022-04-16,Success,False,True,False,False,False
49191,2607,30242,2023-04-07,Rejected by the driver,False,False,False,False,False
41337,691,5426,2023-02-17,Cancelled by the passenger,False,False,False,False,False
13434,1905,9010,2022-06-01,Success,True,False,False,True,False
1222,521,3400,2022-12-15,Success,False,True,False,False,True
41039,1848,248,2023-03-11,Success,True,False,False,True,False
17427,2768,9037,2022-03-20,Success,True,True,True,True,False
55651,1311,12607,2023-03-17,Success,False,True,True,False,False
20489,256,28441,2022-03-24,Success,False,False,False,True,False
18372,997,12942,2022-04-15,Cancelled by the passenger,False,False,False,False,False
34979,1955,26223,2022-05-11,Success,False,True,True,True,True
26555,1389,35680,2022-05-09,Success,True,False,False,False,False
25504,1208,1827,2022-09-14,Cancelled by the passenger,False,False,False,False,False
48048,153,5745,2022-12-03,Rejected by the driver,False,False,False,False,False
50709,1197,11159,2022-06-11,Rejected by the driver,False,False,False,False,False
38433,1640,8195,2023-02-25,Success,True,True,True,False,False
920,1424,26379,2022-08-26,Success,True,True,True,True,False
8822,227,11603,2022-11-20,Success,False,True,True,False,False
38656,256,17220,2023-01-27,Success,False,False,False,False,False
6285,2418,28507,2022-08-03,Success,False,True,False,True,False
37430,330,38784,2022-06-20,Success,False,True,True,False,False
24838,2890,1765,2022-12-10,Success,False,False,True,True,False
11061,2522,32322,2023-03-27,Cancelled by the passenger,False,False,False,False,False
34785,424,33502,2022-04-02,Cancelled by the passenger,False,False,False,False,False
44565,2605,30751,2022-08-30,Success,False,False,False,True,False
52224,2079,39217,2023-02-10,Rejected by the driver,False,False,False,False,False
4382,1226,29371,2023-03-28,Success,True,False,True,False,False
6855,511,29920,2022-06-11,Success,True,False,True,False,False
12815,1480,10254,2023-03-12,Success,False,False,True,True,False
53674,1517,10028,2022-10-03,Success,True,False,True,True,False
19004,1653,30573,2023-03-20,Success,False,True,True,False,False
58699,947,22256,2023-03-05,Success,True,False,False,True,False
56138,554,28304,2022-12-30,Success,True,True,False,False,False
34242,1494,23602,2023-03-13,Cancelled by the passenger,False,False,False,False,False
17429,2101,26840,2022-07-28,Success,True,True,True,False,False
29226,930,15118,2022-03-13,Success,False,False,True,False,False
42193,661,25431,2022-04-13,Success,False,False,False,False,False
6732,2766,10788,2022-11-16,Success,False,True,True,True,False
57106,1234,24466,2022-12-01,Success,True,True,False,False,False
34312,2078,3350,2022-09-25,Rejected by the driver,False,False,False,False,False
43142,1023,16152,2022-03-12,Success,True,True,True,True,False
6740,629,22909,2022-12-23,Success,True,True,True,True,False
16498,2758,5719,2022-12-28,Success,True,True,False,True,False
49837,104,38084,2022-05-14,Success,False,False,True,False,False
50328,736,28454,2022-08-17,Success,False,False,False,True,False
37451,168,39933,2023-01-10,Success,True,True,False,False,False
18375,1670,26668,2022-08-27,Success,True,False,False,True,False
46367,2648,1394,2022-10-15,Success,False,False,False,False,False
38058,1086,16670,2022-10-29,Cancelled by the passenger,False,False,False,False,False
2011,2793,12771,2023-01-23,Success,True,True,False,True,False
20807,2137,39748,2022-09-24,Success,True,True,True,True,False
25768,1695,8940,2022-11-15,Success,True,True,True,True,False
7032,100,21858,2022-11-11,Cancelled by the passenger,False,False,False,False,False
58839,175,20551,2023-04-13,Cancelled by the passenger,False,False,False,False,False
40901,2901,10789,2022-05-12,Success,False,False,True,True,False
52510,321,8939,2023-01-14,Success,False,False,False,True,False
40365,2706,17996,2022-04-09,Cancelled by the passenger,False,False,False,False,False
2146,2688,39811,2022-12-01,Success,False,True,True,True,False
10974,2955,23716,2022-10-17,Success,True,False,True,True,False
54682,1008,9135,2022-10-05,Success,False,True,False,False,False
274,2798,15886,2022-03-31,Success,False,True,True,True,True
18232,88,2877,2022-05-19,Success,False,False,True,True,False
55052,1136,19264,2023-02-25,Success,False,False,True,False,False
14688,456,20657,2022-11-30,Rejected by the driver,False,False,False,False,False
41261,256,35671,2023-02-10,Success,False,True,True,False,False
51109,981,17885,2022-04-03,Rejected by the driver,False,False,False,False,False
25006,2287,11220,2023-02-17,Success,False,True,False,True,False
41958,2797,21418,2022-08-16,Cancelled by the passenger,False,False,False,False,False
37687,1594,22701,2023-04-13,Success,True,False,True,False,False
34787,2844,29862,2023-02-18,Rejected by the driver,False,False,False,False,False
45404,1896,31725,2022-08-28,Rejected by the driver,False,False,False,False,False
47878,872,7045,2022-03-21,Success,False,False,False,False,False
15039,2638,35931,2022-06-30,Success,False,True,False,False,False
47294,2122,3020,2023-04-10,Success,False,True,True,False,True
47690,2258,16628,2023-02-07,Rejected by the driver,False,False,False,False,False
16659,13,35636,2022-11-04,Success,True,True,True,True,False
53082,1574,10570,2022-09-15,Success,True,False,False,False,False
20497,1349,38539,2023-03-06,Success,True,False,False,False,False
36603,1735,8526,2022-06-24,Success,False,False,False,True,False
18513,540,22388,2023-02-12,Success,True,False,True,False,False
4480,2904,29222,2022-09-14,Success,False,False,False,True,False
47151,804,29059,2022-04-04,Success,True,False,False,True,False
28717,1507,15973,2022-12-13,Success,True,False,False,False,False
7404,2810,21460,2022-07-27,Success,False,False,False,False,True
31193,2111,29728,2023-04-10,Success,True,True,True,True,False
14271,1940,37749,2022-06-06,Success,True,True,False,False,False
50619,2633,22875,2022-12-14,Success,False,False,True,True,True
306,1426,14321,2022-10-19,Success,True,False,True,True,False
28367,2649,13322,2022-04-03,Success,True,True,False,True,False
54831,2246,4474,2023-01-11,Success,False,False,True,True,False
3967,424,31151,2022-07-24,Success,False,False,True,False,False
36954,2108,17663,2023-02-11,Success,False,True,False,False,True
30697,2489,5849,2022-08-25,Success,True,True,True,True,False
57049,1869,18589,2022-12-08,Success,True,False,True,True,False
17969,356,31172,2022-04-08,Rejected by the driver,False,False,False,False,False
45910,453,7854,2023-02-10,Cancelled by the passenger,False,False,False,False,False
45306,2994,6686,2022-08-12,Success,False,True,False,False,False
38661,2059,32090,2022-10-17,Success,False,False,True,False,False
6217,1798,607,2022-06-08,Success,True,False,False,True,False
17307,1035,24108,2022-03-16,Success,True,True,True,True,False
56027,2183,6037,2022-04-17,Success,True,True,False,True,False
52688,2529,31924,2022-10-29,Success,False,True,True,True,False
25177,2347,7816,2022-05-03,Success,False,True,False,False,False
23136,1189,32097,2022-07-07,Success,False,True,False,True,False
48488,213,26513,2022-06-07,Success,False,True,True,False,False
35009,2273,21981,2023-01-17,Success,True,True,True,True,False
31180,1030,29412,2022-10-17,Cancelled by the passenger,False,False,False,False,False
45088,2314,14635,2022-09-19,Success,True,False,True,False,False
20889,896,20188,2022-03-16,Success,False,False,False,False,True
16735,2581,21668,2023-03-09,Success,False,True,False,False,False
53470,2562,11409,2023-03-18,Success,False,False,False,False,False
12469,347,27390,2022-10-11,Success,True,False,True,True,False
35741,935,2718,2022-05-03,Success,False,False,False,False,False
11768,2503,36738,2022-09-13,Cancelled by the passenger,False,False,False,False,False
57920,2435,12200,2022-10-22,Success,False,False,True,True,True
46444,1865,27633,2023-01-22,Success,True,False,False,True,False
41675,2784,8450,2022-09-22,Success,False,True,False,True,False
21559,2052,33452,2022-08-30,Success,True,False,False,False,False
32288,1447,7960,2022-09-15,Success,True,True,False,False,False
39161,151,29551,2022-03-17,Success,True,True,False,True,False
7872,2909,7930,2023-02-06,Success,False,False,False,True,False
44248,907,12110,2022-07-17,Cancelled by the passenger,False,False,False,False,False
36917,2592,39973,2022-07-29,Success,True,True,True,True,False
15129,1134,20839,2023-01-13,Success,False,True,True,False,False
34825,1165,23927,2022-08-08,Cancelled by the passenger,False,False,False,False,False
53540,982,17557,2022-06-25,Success,False,False,False,True,False
17290,1429,6136,2022-05-12,Success,False,True,True,True,False
47241,427,35649,2022-12-18,Rejected by the driver,False,False,False,False,False
48858,2279,23055,2022-09-08,Success,False,True,True,True,False
42663,1742,30649,2023-03-26,Cancelled by the passenger,False,False,False,False,False
7267,1341,29297,2023-01-29,Success,False,True,True,True,False
28153,1201,19645,2023-03-02,Success,False,True,False,True,False
2332,1487,749,2022-11-09,Success,False,False,False,True,False
3750,2898,28776,2022-04-10,Success,True,False,False,False,False
47472,288,33751,2023-01-07,Success,True,False,True,True,False
47068,1249,16066,2022-12-09,Success,False,True,True,False,False
51484,494,5265,2022-05-19,Success,True,True,True,True,False
22293,2785,35889,2022-12-29,Rejected by the driver,False,False,False,False,False
34092,2046,2031,2022-11-13,Success,False,False,False,False,False
35752,1018,12550,2022-11-28,Success,False,False,False,False,False
35436,866,12765,2022-12-09,Cancelled by the passenger,False,False,False,False,False
2893,20,7343,2022-06-16,Success,True,False,True,True,False
46381,180,11458,2022-12-21,Success,False,True,False,True,False
23101,675,31485,2022-11-19,Success,False,True,True,True,True
53238,1297,22888,2022-10-06,Success,True,False,True,True,False
44637,2082,38002,2023-01-19,Success,True,True,True,True,False
11386,73,4922,2022-08-09,Success,False,False,False,False,False
17678,1495,38195,2023-03-15,Success,False,True,False,False,False
24479,1131,4257,2023-02-06,Rejected by the driver,False,False,False,False,False
17321,1032,22857,2022-05-31,Rejected by the driver,False,False,False,False,False
56689,529,34027,2022-11-13,Success,True,True,True,True,False
15360,2102,7282,2023-03-23,Success,False,False,True,False,False
48421,87,2773,2022-04-07,Success,True,True,True,False,False
53700,1281,33184,2022-09-20,Success,True,True,True,True,False
51201,74,15454,2022-05-13,Success,True,True,True,True,False
39081,1745,33263,2022-05-04,Cancelled by the passenger,False,False,False,False,False
43623,989,7063,2022-11-09,Cancelled by the passenger,False,False,False,False,False
2709,761,6232,2022-08-27,Cancelled by the passenger,False,False,False,False,False
43277,1052,13748,2023-04-01,Success,True,False,False,True,False
10185,2197,4677,2022-07-13,Success,False,True,False,True,True
22010,544,33660,2022-12-04,Cancelled by the passenger,False,False,False,False,False
12297,1994,19747,2022-08-18,Success,False,False,True,False,False
55693,1812,20508,2023-01-19,Cancelled by the passenger,False,False,False,False,False
48485,2907,1582,2023-04-13,Success,True,False,False,True,False
3252,2649,30278,2022-08-16,Rejected by the driver,False,False,False,False,False
