ride_id,driver_id,passenger_id,date,status
43803,2567,37837,2023-01-24,Rejected by the driver
37788,1265,28774,2022-10-17,Success
40165,294,31822,2022-07-14,Rejected by the driver
43912,2592,18199,2022-07-01,Success
57897,1728,12129,2022-03-31,Success
9148,2216,15066,2022-06-03,Success
17203,2305,26677,2022-09-29,Success
48017,1524,31680,2022-09-05,Success
17769,250,15273,2023-03-27,Cancelled by the passenger
20110,1842,19163,2023-02-05,Success
31381,1121,32056,2022-12-31,Success
36031,1411,14791,2022-11-19,Success
30919,2230,1639,2022-08-15,Rejected by the driver
20392,1878,18315,2023-03-09,Success
53836,2904,5010,2022-07-03,Rejected by the driver
13797,1099,4691,2022-03-27,Success
42945,2558,9616,2022-10-24,Cancelled by the passenger
21633,1288,25440,2023-01-20,Cancelled by the passenger
1882,998,31365,2022-05-13,Cancelled by the passenger
55730,2369,18889,2022-06-25,Success
54437,1709,35236,2023-02-16,Success
36413,952,21041,2023-04-10,Success
26651,1712,33023,2022-05-01,Success
32147,1754,341,2022-09-16,Success
49656,2017,17725,2022-03-17,Success
29661,162,18478,2022-03-20,Rejected by the driver
40404,2271,11932,2023-04-06,Rejected by the driver
36986,2711,36772,2022-09-05,Success
17119,366,30229,2023-02-24,Success
50078,1151,37395,2022-10-27,Success
27636,107,15346,2022-10-25,Success
34030,648,33744,2022-04-13,Success
45437,2955,22074,2023-02-03,Success
18182,1674,11852,2023-03-02,Success
20096,2972,32271,2022-06-24,Success
49426,592,10938,2022-09-29,Success
1529,2021,20664,2022-05-08,Success
36669,631,37460,2023-03-27,Success
24870,2362,38989,2022-11-14,Success
14643,1425,20228,2022-07-24,Success
17207,2448,20594,2022-06-30,Success
31329,1888,2253,2022-09-14,Success
41565,333,5708,2023-01-26,Success
27009,56,9333,2022-07-10,Success
27874,2761,25607,2022-07-25,Success
39844,13,7957,2022-03-18,Success
11043,1196,15917,2022-04-06,Success
49599,1553,30918,2022-05-06,Success
56572,1560,13440,2023-02-17,Success
57380,2511,3929,2022-06-06,Success
2602,910,25158,2022-05-11,Success
31297,962,10591,2022-08-14,Success
938,769,33745,2022-06-28,Success
33374,2183,15903,2022-07-29,Success
19719,1413,30580,2022-11-13,Rejected by the driver
54691,2301,39877,2022-04-16,Success
49191,2607,30242,2023-04-07,Rejected by the driver
41337,691,5426,2023-02-17,Cancelled by the passenger
13434,1905,9010,2022-06-01,Success
1222,521,3400,2022-12-15,Success
41039,1848,248,2023-03-11,Success
17427,2768,9037,2022-03-20,Success
55651,1311,12607,2023-03-17,Success
20489,256,28441,2022-03-24,Success
18372,997,12942,2022-04-15,Cancelled by the passenger
34979,1955,26223,2022-05-11,Success
26555,1389,35680,2022-05-09,Success
25504,1208,1827,2022-09-14,Cancelled by the passenger
48048,153,5745,2022-12-03,Rejected by the driver
50709,1197,11159,2022-06-11,Rejected by the driver
38433,1640,8195,2023-02-25,Success
920,1424,26379,2022-08-26,Success
8822,227,11603,2022-11-20,Success
38656,256,17220,2023-01-27,Success
6285,2418,28507,2022-08-03,Success
37430,330,38784,2022-06-20,Success
24838,2890,1765,2022-12-10,Success
11061,2522,32322,2023-03-27,Cancelled by the passenger
34785,424,33502,2022-04-02,Cancelled by the passenger
44565,2605,30751,2022-08-30,Success
52224,2079,39217,2023-02-10,Rejected by the driver
4382,1226,29371,2023-03-28,Success
6855,511,29920,2022-06-11,Success
12815,1480,10254,2023-03-12,Success
53674,1517,10028,2022-10-03,Success
19004,1653,30573,2023-03-20,Success
58699,947,22256,2023-03-05,Success
56138,554,28304,2022-12-30,Success
34242,1494,23602,2023-03-13,Cancelled by the passenger
17429,2101,26840,2022-07-28,Success
29226,930,15118,2022-03-13,Success
42193,661,25431,2022-04-13,Success
6732,2766,10788,2022-11-16,Success
57106,1234,24466,2022-12-01,Success
34312,2078,3350,2022-09-25,Rejected by the driver
43142,1023,16152,2022-03-12,Success
6740,629,22909,2022-12-23,Success
16498,2758,5719,2022-12-28,Success
49837,104,38084,2022-05-14,Success
50328,736,28454,2022-08-17,Success
37451,168,39933,2023-01-10,Success
18375,1670,26668,2022-08-27,Success
46367,2648,1394,2022-10-15,Success
38058,1086,16670,2022-10-29,Cancelled by the passenger
2011,2793,12771,2023-01-23,Success
20807,2137,39748,2022-09-24,Success
25768,1695,8940,2022-11-15,Success
7032,100,21858,2022-11-11,Cancelled by the passenger
58839,175,20551,2023-04-13,Cancelled by the passenger
40901,2901,10789,2022-05-12,Success
52510,321,8939,2023-01-14,Success
40365,2706,17996,2022-04-09,Cancelled by the passenger
2146,2688,39811,2022-12-01,Success
10974,2955,23716,2022-10-17,Success
54682,1008,9135,2022-10-05,Success
274,2798,15886,2022-03-31,Success
18232,88,2877,2022-05-19,Success
55052,1136,19264,2023-02-25,Success
14688,456,20657,2022-11-30,Rejected by the driver
41261,256,35671,2023-02-10,Success
51109,981,17885,2022-04-03,Rejected by the driver
25006,2287,11220,2023-02-17,Success
41958,2797,21418,2022-08-16,Cancelled by the passenger
37687,1594,22701,2023-04-13,Success
34787,2844,29862,2023-02-18,Rejected by the driver
45404,1896,31725,2022-08-28,Rejected by the driver
47878,872,7045,2022-03-21,Success
15039,2638,35931,2022-06-30,Success
47294,2122,3020,2023-04-10,Success
47690,2258,16628,2023-02-07,Rejected by the driver
16659,13,35636,2022-11-04,Success
53082,1574,10570,2022-09-15,Success
20497,1349,38539,2023-03-06,Success
36603,1735,8526,2022-06-24,Success
18513,540,22388,2023-02-12,Success
4480,2904,29222,2022-09-14,Success
47151,804,29059,2022-04-04,Success
28717,1507,15973,2022-12-13,Success
7404,2810,21460,2022-07-27,Success
31193,2111,29728,2023-04-10,Success
14271,1940,37749,2022-06-06,Success
50619,2633,22875,2022-12-14,Success
306,1426,14321,2022-10-19,Success
28367,2649,13322,2022-04-03,Success
54831,2246,4474,2023-01-11,Success
3967,424,31151,2022-07-24,Success
36954,2108,17663,2023-02-11,Success
30697,2489,5849,2022-08-25,Success
57049,1869,18589,2022-12-08,Success
17969,356,31172,2022-04-08,Rejected by the driver
45910,453,7854,2023-02-10,Cancelled by the passenger
45306,2994,6686,2022-08-12,Success
38661,2059,32090,2022-10-17,Success
6217,1798,607,2022-06-08,Success
17307,1035,24108,2022-03-16,Success
56027,2183,6037,2022-04-17,Success
52688,2529,31924,2022-10-29,Success
25177,2347,7816,2022-05-03,Success
23136,1189,32097,2022-07-07,Success
48488,213,26513,2022-06-07,Success
35009,2273,21981,2023-01-17,Success
31180,1030,29412,2022-10-17,Cancelled by the passenger
45088,2314,14635,2022-09-19,Success
20889,896,20188,2022-03-16,Success
16735,2581,21668,2023-03-09,Success
53470,2562,11409,2023-03-18,Success
12469,347,27390,2022-10-11,Success
35741,935,2718,2022-05-03,Success
11768,2503,36738,2022-09-13,Cancelled by the passenger
57920,2435,12200,2022-10-22,Success
46444,1865,27633,2023-01-22,Success
41675,2784,8450,2022-09-22,Success
21559,2052,33452,2022-08-30,Success
32288,1447,7960,2022-09-15,Success
39161,151,29551,2022-03-17,Success
7872,2909,7930,2023-02-06,Success
44248,907,12110,2022-07-17,Cancelled by the passenger
36917,2592,39973,2022-07-29,Success
15129,1134,20839,2023-01-13,Success
34825,1165,23927,2022-08-08,Cancelled by the passenger
53540,982,17557,2022-06-25,Success
17290,1429,6136,2022-05-12,Success
47241,427,35649,2022-12-18,Rejected by the driver
48858,2279,23055,2022-09-08,Success
42663,1742,30649,2023-03-26,Cancelled by the passenger
7267,1341,29297,2023-01-29,Success
28153,1201,19645,2023-03-02,Success
2332,1487,749,2022-11-09,Success
3750,2898,28776,2022-04-10,Success
47472,288,33751,2023-01-07,Success
47068,1249,16066,2022-12-09,Success
51484,494,5265,2022-05-19,Success
22293,2785,35889,2022-12-29,Rejected by the driver
34092,2046,2031,2022-11-13,Success
35752,1018,12550,2022-11-28,Success
35436,866,12765,2022-12-09,Cancelled by the passenger
2893,20,7343,2022-06-16,Success
46381,180,11458,2022-12-21,Success
23101,675,31485,2022-11-19,Success
53238,1297,22888,2022-10-06,Success
44637,2082,38002,2023-01-19,Success
11386,73,4922,2022-08-09,Success
17678,1495,38195,2023-03-15,Success
24479,1131,4257,2023-02-06,Rejected by the driver
17321,1032,22857,2022-05-31,Rejected by the driver
56689,529,34027,2022-11-13,Success
15360,2102,7282,2023-03-23,Success
48421,87,2773,2022-04-07,Success
53700,1281,33184,2022-09-20,Success
51201,74,15454,2022-05-13,Success
39081,1745,33263,2022-05-04,Cancelled by the passenger
43623,989,7063,2022-11-09,Cancelled by the passenger
2709,761,6232,2022-08-27,Cancelled by the passenger
43277,1052,13748,2023-04-01,Success
10185,2197,4677,2022-07-13,Success
22010,544,33660,2022-12-04,Cancelled by the passenger
12297,1994,19747,2022-08-18,Success
55693,1812,20508,2023-01-19,Cancelled by the passenger
48485,2907,1582,2023-04-13,Success
3252,2649,30278,2022-08-16,Rejected by the driver
37392,2360,37403,2022-05-20,Success
28729,1453,11335,2022-11-14,Success
7160,2966,39142,2022-10-21,Success
2414,505,29815,2022-04-03,Success
17564,820,2257,2023-02-11,Cancelled by the passenger
40466,2428,15567,2022-07-30,Success
31428,1636,23063,2023-01-17,Success
26937,16,32302,2022-12-24,Success
19195,343,38075,2023-01-03,Rejected by the driver
22025,894,1469,2023-03-25,Success
47682,442,21669,2022-03-17,Success
14741,2514,15788,2022-12-09,Success
30434,893,11733,2022-03-16,Success
39344,1713,3502,2022-11-18,Success
43221,958,14218,2022-03-21,Success
58670,1952,20788,2022-08-20,Cancelled by the passenger
44889,1395,25174,2022-11-22,Success
47518,1489,38023,2022-04-08,Success
32668,781,19007,2022-10-26,Rejected by the driver
16339,1646,18137,2022-12-30,Success
18280,2454,34408,2023-01-16,Success
11105,261,16175,2023-04-12,Rejected by the driver
22031,2701,3036,2022-04-08,Success
12190,1193,34813,2022-09-26,Cancelled by the passenger
54777,888,38189,2022-08-06,Success
7613,1856,31413,2022-12-27,Rejected by the driver
55168,2387,17371,2022-06-30,Success
15743,919,13117,2022-08-12,Success
16049,2805,14088,2022-05-22,Success
30827,1553,21626,2023-01-09,Rejected by the driver
45530,923,3995,2022-11-28,Success
23655,79,117,2023-02-14,Success
3919,605,25418,2022-10-27,Success
1141,696,14061,2023-01-31,Success
10133,1215,11119,2022-08-06,Success
54217,1816,21132,2022-06-13,Success
54336,1952,8508,2023-01-23,Success
15120,373,36254,2022-07-08,Success
26289,2742,2703,2022-10-13,Cancelled by the passenger
43177,1468,9928,2022-08-31,Success
3011,2423,33962,2022-07-03,Success
39767,1978,7151,2022-03-31,Success
36299,2114,5869,2022-04-15,Rejected by the driver
6921,436,9076,2022-07-02,Cancelled by the passenger
12235,942,6642,2023-02-26,Rejected by the driver
6342,2348,28073,2022-04-16,Success
26274,722,435,2022-07-29,Success
55028,328,39205,2022-12-14,Success
8654,1775,39215,2022-03-24,Success
32558,231,7942,2022-09-11,Success
2109,904,1738,2022-12-20,Success
15537,2232,3482,2023-02-10,Success
20904,1080,37917,2022-03-27,Success
4986,192,8293,2022-09-25,Success
12090,608,22021,2023-01-13,Success
49532,1368,1518,2023-02-10,Rejected by the driver
55080,2903,14078,2023-02-20,Success
55957,2775,15882,2022-08-26,Success
9099,2689,27264,2022-08-06,Success
18977,2287,13448,2022-09-23,Rejected by the driver
49375,2487,33519,2023-01-23,Success
52829,922,3809,2022-08-30,Success
22051,582,17366,2023-04-15,Success
33351,399,8260,2023-02-03,Cancelled by the passenger
38651,1817,32162,2023-01-22,Rejected by the driver
39384,2942,38751,2023-02-22,Success
55119,2570,30649,2022-11-10,Success
33192,305,22178,2022-12-18,Success
28787,2759,3900,2022-08-27,Success
52862,2184,18494,2022-11-04,Success
5429,478,39678,2022-05-10,Success
54390,1528,2516,2022-03-19,Success
40586,2298,24453,2023-02-21,Success
8439,1897,9892,2023-01-30,Cancelled by the passenger
23201,2965,16669,2022-03-15,Rejected by the driver
45219,2343,24757,2023-01-06,Success
58456,1588,15635,2023-03-06,Success
37313,2212,29866,2022-06-04,Success
19451,2758,23077,2022-11-13,Success
58147,201,11802,2022-05-24,Success
48654,2762,27051,2022-05-28,Success
35667,1714,11953,2022-10-20,Rejected by the driver
10929,623,16872,2022-08-09,Success
37719,1083,34739,2022-03-20,Success
36038,600,22396,2023-03-16,Success
14184,2675,8780,2022-10-07,Success
52009,853,10770,2022-08-22,Cancelled by the passenger
19210,1399,6515,2022-08-18,Rejected by the driver
49754,1281,28675,2022-04-14,Success
3857,838,28237,2023-02-17,Success
45084,676,2898,2022-03-21,Success
17049,1303,17146,2023-03-27,Success
25961,2274,576,2023-04-02,Success
46465,1293,25184,2022-06-18,Success
19561,912,34859,2022-06-07,Success
30923,343,36876,2022-08-28,Cancelled by the passenger
19776,958,12711,2022-08-25,Success
31471,233,15844,2022-10-05,Success
42420,1002,32135,2023-02-19,Success
30343,1084,34739,2022-03-21,Success
44312,2667,956,2022-09-08,Success
18595,1879,21883,2022-06-22,Success
11899,1906,24744,2022-04-22,Success
57964,2855,28654,2022-06-17,Success
48736,1335,33635,2022-06-13,Success
30314,1841,35505,2022-09-07,Rejected by the driver
15538,746,26711,2022-04-02,Cancelled by the passenger
54296,1660,1998,2023-03-02,Success
10718,572,31977,2022-04-27,Success
4606,121,28609,2022-12-14,Success
39495,2931,9351,2023-02-03,Success
37777,2529,15663,2022-05-04,Success
45837,523,16815,2022-08-23,Success
581,1235,27185,2022-05-27,Rejected by the driver
15560,54,33442,2022-06-28,Success
33989,792,30336,2022-05-07,Success
54013,1759,22464,2023-03-11,Rejected by the driver
1260,1815,7330,2022-12-23,Rejected by the driver
14543,1324,8370,2022-08-29,Rejected by the driver
32316,1726,10685,2022-04-14,Rejected by the driver
47424,492,6202,2022-06-03,Success
51341,493,6679,2023-03-24,Success
7555,2367,13100,2022-12-12,Success
56019,1410,36563,2022-11-09,Success
10649,1161,11860,2022-10-11,Rejected by the driver
39986,514,30089,2022-09-05,Success
349,521,7046,2023-02-04,Success
58233,623,4578,2023-01-14,Success
45729,1663,26553,2022-05-25,Success
57386,1014,5146,2023-03-23,Success
13342,1260,3922,2022-05-10,Rejected by the driver
50732,500,25921,2022-03-30,Success
20022,974,12169,2022-11-21,Success
39591,2713,39759,2022-06-02,Success
38125,1236,26034,2022-07-03,Success
29769,2224,39663,2022-08-16,Rejected by the driver
48779,1376,9013,2022-12-29,Success
39667,2352,23451,2022-08-17,Success
9880,986,2836,2022-05-07,Success
31120,2369,35829,2022-08-18,Success
58855,2389,13066,2022-05-11,Success
8315,834,21766,2023-03-19,Cancelled by the passenger
10238,1486,38861,2022-09-25,Success
51923,412,5985,2022-04-21,Success
42619,2423,29683,2022-12-26,Success
20971,1259,30036,2022-09-22,Cancelled by the passenger
9708,1999,7455,2022-04-23,Cancelled by the passenger
44272,2957,4713,2022-06-07,Success
59147,651,37610,2023-02-04,Success
29850,543,1615,2022-04-06,Success
38522,366,25875,2022-08-24,Success
20727,319,36853,2023-04-06,Success
41577,2336,16940,2023-01-26,Success
1653,1724,36154,2022-08-19,Success
25588,14,27074,2022-07-17,Success
15369,2759,19116,2022-03-26,Success
12433,1910,15368,2022-03-15,Success
50167,2549,4254,2022-12-30,Success
55012,2069,5853,2023-03-29,Success
5528,202,22972,2022-10-11,Rejected by the driver
10780,1772,4746,2022-08-04,Success
35271,1911,21723,2022-09-11,Success
56461,2856,9918,2023-02-16,Success
45781,1957,6237,2022-07-01,Success
54621,1881,11609,2022-05-27,Cancelled by the passenger
34868,1926,2508,2022-06-07,Success
54438,2084,37467,2022-09-05,Success
28998,2776,14370,2022-12-17,Success
32191,1540,19483,2022-12-13,Success
15841,2989,25615,2022-08-01,Success
15142,2546,471,2023-02-26,Success
33631,2210,37300,2022-09-29,Success
36984,1014,2608,2023-01-10,Success
32935,17,20341,2023-03-16,Success
3794,2887,23530,2022-03-22,Rejected by the driver
12614,2278,10553,2022-07-17,Success
8447,194,5927,2023-03-06,Success
8849,421,19513,2023-03-15,Success
15644,76,23179,2022-12-09,Rejected by the driver
40778,2889,37882,2022-10-18,Success
46015,603,34578,2022-03-23,Success
5170,582,32497,2022-12-05,Success
7548,2823,20233,2022-05-26,Success
15749,1584,33319,2022-05-24,Rejected by the driver
27040,993,38452,2022-12-02,Success
23400,2006,37564,2022-03-12,Success
19121,2845,18087,2023-02-14,Rejected by the driver
35779,1637,21274,2023-01-29,Success
18129,2289,37393,2022-06-09,Success
25981,191,15152,2023-02-10,Success
7609,930,15142,2023-02-07,Rejected by the driver
17959,706,4830,2022-10-04,Cancelled by the passenger
41589,2494,9511,2023-03-14,Success
37066,3,26339,2022-05-19,Success
2430,1246,33317,2023-04-02,Success
24128,2104,827,2022-07-03,Success
18822,2935,17004,2022-04-02,Success
23347,1101,20926,2022-07-02,Success
59804,2770,4324,2022-09-24,Success
13948,1246,13205,2022-05-28,Success
28021,874,36403,2022-03-20,Success
19727,481,30979,2022-04-19,Success
33975,1054,22017,2022-08-21,Rejected by the driver
13843,1242,3235,2022-08-16,Success
26822,1453,39394,2022-06-20,Success
47216,1125,34065,2022-10-18,Success
38409,1795,35551,2023-04-09,Rejected by the driver
1721,1444,36592,2022-06-05,Rejected by the driver
41036,116,5213,2023-02-15,Success
12948,312,31916,2022-11-21,Rejected by the driver
52077,2295,34989,2022-11-12,Success
54657,2325,15538,2023-01-09,Success
50016,983,24379,2022-09-16,Success
4246,630,37764,2022-07-26,Success
43456,756,7774,2023-02-23,Cancelled by the passenger
36190,1738,15098,2022-06-12,Success
50449,2515,24681,2022-05-17,Rejected by the driver
2354,703,14132,2022-07-31,Success
36764,1185,24636,2022-12-03,Success
27180,588,16151,2023-01-31,Cancelled by the passenger
23905,500,8995,2022-10-14,Success
2719,2828,29866,2022-05-30,Cancelled by the passenger
9113,2960,39500,2023-02-17,Success
4903,1362,23705,2022-11-13,Success
16053,219,11625,2022-04-02,Success
33404,2803,4678,2022-12-25,Success
25777,310,1011,2022-10-23,Cancelled by the passenger
15209,2082,15725,2022-05-21,Success
44461,964,30895,2022-05-10,Success
31735,840,6185,2022-05-19,Success
8961,690,34537,2023-01-23,Success
39267,2179,33076,2023-01-09,Success
28922,375,18946,2022-09-12,Success
