ride_id,driver_id,passenger_id,date,status
56628,789,23440,2022-05-18,Success
5402,856,34458,2022-09-30,Success
27228,2040,3000,2022-06-16,Success
56413,500,17293,2022-03-30,Success
30396,2879,38643,2023-04-03,Rejected by the driver
4902,30,39301,2022-04-19,Success
25813,2744,39439,2022-06-26,Cancelled by the passenger
8086,2963,28065,2022-10-13,Rejected by the driver
6413,2859,29040,2022-09-16,Rejected by the driver
46120,1225,8107,2022-08-22,Success
10265,2271,31898,2022-06-15,Success
13544,2022,38182,2022-05-26,Success
21080,46,32144,2022-05-28,Success
10252,746,39647,2023-02-06,Success
36784,2555,33322,2022-11-16,Rejected by the driver
57234,141,15833,2022-12-01,Success
32853,2509,5830,2022-04-11,Rejected by the driver
24853,299,4554,2022-07-09,Success
38419,726,29159,2022-04-15,Success
35034,252,16094,2023-04-09,Success
37307,2243,19691,2022-10-28,Success
44995,1087,5169,2022-06-13,Success
21719,2380,16040,2023-01-06,Rejected by the driver
1504,167,18689,2022-04-08,Success
12302,672,17925,2022-06-09,Success
6865,703,5396,2022-04-18,Success
29351,125,38229,2022-11-20,Success
39372,983,37582,2022-12-03,Success
26856,2188,15082,2022-06-07,Success
50298,2954,21605,2022-04-08,Success
35858,1119,9827,2022-06-29,Success
14439,437,35748,2022-07-10,Success
53710,1732,8104,2022-04-14,Rejected by the driver
59508,2391,7811,2022-10-10,Success
53916,2544,36350,2022-03-17,Success
27509,1564,27297,2022-08-06,Success
27404,2670,31161,2022-08-06,Rejected by the driver
43676,1354,31025,2022-09-02,Cancelled by the passenger
284,2772,8069,2022-11-23,Success
23059,1576,2922,2022-08-26,Cancelled by the passenger
50588,6,5307,2022-07-12,Success
1676,2510,31321,2022-11-24,Success
30341,2560,4445,2022-05-12,Success
22502,924,9525,2022-09-08,Cancelled by the passenger
5344,1543,5274,2023-01-24,Rejected by the driver
13693,840,38843,2022-12-27,Success
59218,1813,21925,2022-12-23,Cancelled by the passenger
10709,2181,1651,2022-11-29,Success
29153,2903,30154,2022-12-22,Success
48296,168,17695,2022-06-17,Success
9969,1167,12047,2022-05-12,Cancelled by the passenger
31909,2898,25632,2022-08-23,Success
17222,2938,36555,2022-12-19,Cancelled by the passenger
56415,636,29082,2022-09-29,Success
38403,357,26383,2022-06-01,Success
43748,336,6207,2022-06-21,Success
22361,2980,34961,2023-02-23,Success
23321,2584,13445,2022-05-08,Success
388,1548,33278,2022-10-27,Rejected by the driver
36694,1586,29853,2023-02-04,Success
41954,745,29074,2022-08-10,Success
18407,84,16815,2023-01-26,Rejected by the driver
37195,1543,22066,2022-05-26,Success
5149,2663,15809,2022-06-02,Success
20900,1663,8821,2022-10-09,Success
38284,982,3183,2022-08-10,Success
22662,1238,34979,2022-12-30,Success
22759,2711,15726,2022-10-13,Success
9133,2799,15342,2022-12-25,Success
11415,2642,7267,2023-03-10,Success
12835,1026,21915,2022-11-05,Success
26155,386,27451,2022-08-09,Success
39696,861,548,2023-02-11,Success
32422,2212,7765,2022-05-19,Rejected by the driver
20596,2894,11892,2022-03-27,Success
14279,2200,13123,2022-06-20,Success
59529,2663,26320,2022-12-26,Success
34487,975,17155,2022-03-29,Success
56802,724,8441,2023-01-17,Success
14624,1675,31831,2022-08-25,Success
59414,1315,20537,2022-12-25,Rejected by the driver
21387,2449,11104,2022-06-24,Cancelled by the passenger
3914,1752,1770,2022-04-25,Cancelled by the passenger
49602,254,3720,2022-11-29,Success
6981,887,31701,2022-09-26,Success
3081,571,10016,2022-11-08,Success
43215,2379,5459,2022-08-05,Rejected by the driver
18371,2202,35446,2022-08-01,Success
6866,174,33046,2022-09-04,Rejected by the driver
47202,1759,870,2022-07-07,Success
32188,1722,17758,2022-05-23,Success
45918,2860,2495,2023-03-23,Success
3350,1792,7668,2022-06-11,Success
21515,1636,4490,2022-04-21,Success
36147,714,35950,2022-03-24,Rejected by the driver
6003,552,10221,2023-02-18,Success
15989,2073,29585,2022-07-20,Cancelled by the passenger
44372,475,10304,2022-10-01,Cancelled by the passenger
51807,2943,2929,2022-11-24,Success
48495,1734,39192,2023-03-23,Rejected by the driver
4175,557,8487,2023-01-21,Rejected by the driver
13562,308,37953,2023-02-18,Success
9374,2354,27151,2022-04-04,Success
33342,2496,26406,2022-08-20,Success
30951,1923,37021,2023-02-06,Success
53487,691,31769,2023-01-28,Rejected by the driver
4752,2671,13333,2023-02-26,Success
40400,1900,19044,2023-02-07,Rejected by the driver
47049,2055,1994,2022-03-31,Rejected by the driver
54623,2732,39996,2022-10-19,Cancelled by the passenger
5373,679,39020,2022-07-18,Success
2685,2980,12200,2022-04-26,Success
26857,533,2999,2022-10-24,Success
31559,1497,25142,2023-01-17,Success
50435,2188,16781,2022-06-16,Success
41643,2224,16426,2022-09-28,Success
42903,446,28312,2023-01-23,Cancelled by the passenger
50341,1370,14639,2022-05-24,Success
20810,382,1625,2023-02-28,Success
10114,1385,6112,2022-07-01,Success
49275,1421,27162,2022-04-17,Cancelled by the passenger
20658,1012,5287,2022-08-06,Success
52394,2430,3446,2022-10-20,Cancelled by the passenger
47070,2109,19409,2022-03-27,Success
39619,677,16,2022-03-30,Success
1464,1510,32533,2022-06-06,Success
10205,2974,8408,2022-05-11,Success
30377,1370,20325,2022-07-30,Success
14092,10,38961,2022-08-11,Success
51186,1406,25236,2022-11-02,Rejected by the driver
58025,1748,27093,2022-07-06,Success
21265,1363,12724,2023-03-18,Rejected by the driver
5057,2874,12195,2023-01-15,Success
7897,3000,11274,2022-08-29,Success
21575,1723,8434,2022-09-07,Success
57642,2043,16854,2022-09-28,Success
15323,621,14932,2022-10-23,Cancelled by the passenger
31228,1943,5373,2022-10-26,Cancelled by the passenger
10835,1138,6452,2022-08-24,Success
55543,1612,18986,2023-02-05,Success
1900,2571,171,2022-05-25,Success
31134,2181,21247,2022-04-21,Success
17918,1265,29596,2023-01-11,Rejected by the driver
23514,2005,38667,2022-03-12,Success
57020,2494,6728,2023-02-17,Success
21618,702,25126,2022-05-09,Success
20784,1346,14317,2022-08-26,Success
58820,1220,7422,2022-03-26,Rejected by the driver
32088,2546,32333,2023-02-05,Success
39835,2238,38101,2022-11-26,Success
34841,1559,30478,2023-01-30,Success
40853,689,24677,2022-07-05,Success
55726,240,19735,2022-06-05,Cancelled by the passenger
30105,860,343,2023-02-28,Success
17634,1171,16483,2022-09-17,Success
26091,502,33677,2022-12-16,Success
32301,472,21906,2023-02-17,Rejected by the driver
3095,369,13342,2022-03-26,Rejected by the driver
48462,1762,10641,2022-06-19,Cancelled by the passenger
23403,1199,34996,2022-12-17,Success
57994,119,21429,2022-03-16,Success
38060,636,35885,2022-05-16,Success
51283,2919,28221,2022-03-25,Success
22758,2084,31309,2022-09-11,Success
19091,2017,28095,2022-06-23,Success
32306,2574,23113,2022-05-03,Cancelled by the passenger
13216,2980,39059,2022-10-05,Success
55268,83,21603,2022-09-10,Success
51286,140,10493,2022-09-25,Success
45388,1745,38883,2022-03-29,Success
24474,2163,10171,2022-07-19,Success
12073,2400,17817,2022-09-19,Success
46322,2875,2815,2022-11-18,Cancelled by the passenger
59316,85,14794,2022-07-29,Success
17382,529,30827,2022-10-08,Success
29187,664,33573,2022-09-16,Cancelled by the passenger
27194,1436,14524,2023-02-24,Success
4774,2231,5466,2023-04-14,Success
29412,2290,26113,2023-03-18,Cancelled by the passenger
57014,31,36154,2022-08-04,Success
31347,1447,3039,2022-03-30,Success
45561,2525,9121,2022-08-22,Rejected by the driver
45831,425,302,2022-03-30,Success
42281,601,6378,2023-02-08,Success
49422,2174,32315,2022-12-16,Cancelled by the passenger
21060,453,25059,2022-12-18,Success
20465,171,6047,2023-01-29,Rejected by the driver
30397,2776,6968,2022-05-10,Success
57851,1453,33275,2022-03-25,Cancelled by the passenger
33918,1266,37219,2023-02-24,Success
56033,685,5803,2022-10-05,Success
24183,332,14511,2023-01-10,Rejected by the driver
15865,1035,15114,2022-03-22,Rejected by the driver
30706,1983,16246,2022-09-23,Success
33367,2493,6692,2022-05-04,Rejected by the driver
47881,574,22665,2022-05-16,Success
50336,2806,14969,2022-10-29,Cancelled by the passenger
22668,1623,18307,2022-12-28,Success
37553,1385,10679,2023-01-09,Success
28578,266,4074,2022-04-28,Success
51069,2958,21320,2022-08-19,Success
16621,2568,33949,2022-12-29,Rejected by the driver
36826,503,3228,2022-04-10,Rejected by the driver
52593,2631,36383,2022-04-01,Success
42430,2265,15806,2022-10-31,Success
45997,1887,20788,2023-03-04,Rejected by the driver
25391,1525,23389,2022-11-04,Success
1174,1013,5432,2023-04-05,Cancelled by the passenger
30678,345,24418,2022-03-17,Rejected by the driver
34039,1319,5567,2022-05-18,Success
34130,1088,23687,2022-05-19,Success
41126,991,2926,2022-10-08,Success
31389,1428,38064,2023-03-02,Success
7255,2458,5702,2022-11-11,Success
54880,1063,39566,2022-05-18,Success
16681,1092,39018,2023-01-14,Success
30313,2732,16834,2022-06-13,Success
39226,137,37951,2023-03-15,Success
23700,1079,37603,2022-09-24,Success
56260,751,10397,2023-03-12,Success
59920,2221,3256,2022-12-22,Success
31324,1089,23506,2022-09-20,Cancelled by the passenger
38071,507,31764,2022-04-22,Success
41355,1884,13988,2023-01-16,Success
58524,490,15598,2022-03-15,Rejected by the driver
47532,2372,20226,2022-04-27,Success
44717,1505,27497,2022-08-15,Success
50559,1759,21795,2022-08-13,Success
49349,2716,28619,2022-08-07,Rejected by the driver
55131,2509,16734,2022-03-23,Success
1569,2905,15906,2022-09-01,Success
49495,1189,26640,2022-12-02,Success
48157,195,12701,2022-11-09,Success
68,2943,30561,2022-11-21,Success
44226,1032,38065,2022-06-12,Rejected by the driver
31277,2009,34720,2022-04-28,Success
15074,2348,12107,2022-12-26,Success
57187,915,36565,2023-01-29,Rejected by the driver
31301,53,17588,2022-04-14,Success
6385,1420,37127,2023-03-14,Success
19387,1333,23809,2022-12-03,Cancelled by the passenger
15769,157,25819,2022-07-15,Success
25410,1317,38965,2023-02-12,Success
55648,1872,37754,2023-01-18,Success
51297,524,4913,2022-04-29,Cancelled by the passenger
504,857,7711,2022-05-15,Success
9560,1896,15394,2022-05-24,Success
6975,2835,27257,2022-09-05,Success
38516,2302,6447,2022-10-03,Success
10595,182,18785,2023-01-31,Success
28618,897,32662,2022-04-15,Success
39261,1360,23104,2022-10-17,Success
9410,2976,8381,2022-04-30,Success
9312,944,33144,2022-12-25,Cancelled by the passenger
2359,2016,39886,2022-08-05,Success
27303,220,17294,2022-06-09,Success
18023,2628,21530,2022-07-20,Success
24665,2634,30504,2022-09-29,Success
28714,2982,39204,2022-08-04,Success
55142,1773,324,2022-03-31,Success
20521,1618,10012,2022-06-08,Cancelled by the passenger
52067,862,27573,2023-03-17,Cancelled by the passenger
5922,1372,9719,2022-04-01,Success
23099,1108,9596,2022-08-03,Cancelled by the passenger
46963,1177,20123,2022-03-23,Cancelled by the passenger
25670,1381,2452,2022-04-14,Success
41140,936,24654,2022-06-17,Success
35584,810,6177,2022-06-02,Success
12883,1874,24925,2023-01-03,Success
9013,2127,12657,2022-03-21,Rejected by the driver
27593,105,27484,2022-10-28,Success
5715,1323,17673,2022-12-22,Cancelled by the passenger
44509,1464,18309,2022-10-26,Success
47540,269,301,2022-08-15,Success
33814,1032,11724,2022-05-18,Success
28083,2537,33024,2022-06-17,Success
21397,624,37663,2022-04-09,Success
30630,1624,25454,2022-08-03,Cancelled by the passenger
43743,2321,11461,2022-05-22,Success
34794,1574,21457,2023-04-07,Success
52280,1991,10716,2022-11-16,Success
22752,1825,34820,2023-03-14,Success
59852,972,12602,2022-07-17,Success
25956,334,19877,2022-09-16,Rejected by the driver
3530,485,18058,2022-11-08,Success
1104,433,36347,2023-04-03,Rejected by the driver
24021,719,27974,2023-03-20,Cancelled by the passenger
36688,1923,39964,2023-01-22,Success
35105,686,39466,2022-09-04,Success
49283,1302,12763,2022-11-25,Rejected by the driver
11905,1330,20777,2022-12-02,Success
33435,2661,6888,2023-02-06,Rejected by the driver
48595,2378,21376,2022-03-24,Cancelled by the passenger
44524,1521,93,2022-11-16,Cancelled by the passenger
8682,1606,35538,2023-01-16,Cancelled by the passenger
45516,2278,13567,2023-01-26,Rejected by the driver
3630,191,20029,2022-08-16,Success
16448,1852,27348,2022-11-11,Rejected by the driver
43395,1630,12994,2022-04-15,Success
9198,1474,4848,2022-03-15,Rejected by the driver
34162,1788,36112,2023-01-31,Cancelled by the passenger
20639,2666,8428,2022-07-30,Rejected by the driver
21935,2317,13853,2022-06-10,Success
42169,2350,37663,2022-09-16,Success
41064,2874,33489,2023-01-02,Success
17686,386,37415,2022-12-23,Success
43853,898,25915,2022-04-16,Success
20913,2301,2878,2022-04-01,Success
13219,1343,2379,2022-09-05,Success
20676,131,2865,2022-11-05,Success
18504,162,32525,2023-03-08,Success
25253,1332,13642,2022-09-14,Success
22258,1686,24826,2022-12-26,Success
15617,228,24861,2022-05-30,Success
23862,1693,12829,2022-05-24,Cancelled by the passenger
53370,2088,27880,2023-01-17,Success
8714,448,27501,2022-07-18,Success
40306,2553,3717,2023-04-10,Success
57733,1106,26802,2023-02-22,Success
56376,1400,18648,2023-02-18,Success
12741,2121,22967,2022-10-07,Success
9813,930,37725,2022-09-28,Rejected by the driver
24841,2255,14151,2023-03-05,Success
30279,1802,13842,2022-07-11,Success
21163,1006,23324,2022-05-14,Rejected by the driver
27424,408,19593,2022-08-21,Cancelled by the passenger
37039,824,22860,2022-09-11,Success
558,636,29298,2022-06-28,Success
47963,2646,34480,2022-10-16,Rejected by the driver
17078,746,25799,2023-02-12,Success
47301,1825,24980,2022-06-22,Success
59969,235,2911,2023-03-12,Success
6671,299,10715,2022-06-01,Success
19225,1068,22282,2022-07-25,Success
6117,375,8361,2022-05-31,Cancelled by the passenger
39592,581,36492,2022-04-30,Success
36090,2241,19222,2022-05-27,Success
36991,1065,8080,2022-05-27,Success
3799,650,30172,2022-10-17,Success
48229,2754,28922,2022-09-20,Success
6983,438,33596,2022-09-02,Success
34474,762,15226,2022-06-15,Success
41381,2012,36590,2022-11-17,Success
389,700,27736,2022-03-27,Success
22015,1075,4523,2022-08-03,Rejected by the driver
49534,1003,23722,2023-04-10,Success
49376,2744,8170,2023-03-03,Success
54668,2007,7990,2023-03-28,Success
10669,893,7573,2022-05-06,Success
26045,2886,16729,2022-04-20,Success
5239,853,37980,2023-04-03,Success
16634,1361,24391,2022-10-20,Rejected by the driver
33007,1405,28017,2023-02-03,Success
25477,427,39256,2023-01-25,Success
34739,2705,26215,2022-08-16,Success
10518,228,22479,2022-12-27,Success
33244,2663,30121,2023-02-18,Rejected by the driver
7030,1110,14333,2023-04-09,Success
25522,1892,8155,2022-08-14,Success
32565,595,34570,2022-08-20,Success
12937,401,4516,2023-01-03,Success
34094,92,33883,2022-08-08,Success
8341,2972,16100,2022-11-28,Success
8281,1011,8276,2023-03-21,Success
51517,283,27900,2023-01-20,Success
23209,480,4077,2022-09-25,Success
6738,2817,28298,2022-12-28,Rejected by the driver
46727,1325,660,2023-02-20,Success
17475,475,5488,2023-02-10,Success
1614,1449,18494,2022-05-12,Success
33487,929,18642,2022-12-21,Success
5172,1259,8327,2022-11-01,Cancelled by the passenger
30573,2530,17075,2022-04-04,Success
41668,11,1802,2022-08-06,Success
35334,1583,14385,2023-02-08,Success
50630,1114,23953,2022-04-03,Success
20656,418,26218,2022-07-20,Rejected by the driver
7733,2448,38392,2023-02-05,Success
25979,2039,26904,2023-01-23,Rejected by the driver
4874,1003,39170,2022-05-19,Success
56844,741,20541,2022-03-17,Success
49206,568,17236,2022-11-30,Success
40428,1540,28113,2023-04-03,Rejected by the driver
4443,748,24945,2023-02-18,Success
53974,2140,29760,2022-05-03,Success
57598,1808,22789,2022-04-15,Success
12146,2931,18731,2022-04-20,Success
697,2827,1425,2022-07-17,Success
52605,1486,32257,2022-10-14,Rejected by the driver
19843,2985,8848,2022-03-30,Rejected by the driver
52845,2831,27107,2022-07-05,Cancelled by the passenger
45226,235,20547,2022-06-18,Success
36294,15,39589,2022-12-03,Success
54789,2300,24803,2023-03-31,Success
45205,319,20455,2023-02-23,Success
58411,1274,14556,2022-03-19,Success
59767,2759,4223,2022-12-13,Success
58451,2564,21923,2023-01-26,Rejected by the driver
29783,1286,5428,2022-11-05,Cancelled by the passenger
45957,246,2144,2023-04-04,Cancelled by the passenger
1114,1642,31617,2022-12-04,Success
43283,1715,6086,2022-12-24,Success
16666,465,34223,2022-10-20,Success
8200,2518,12576,2022-07-12,Success
36012,2012,27796,2022-12-05,Success
4186,910,33746,2022-09-14,Success
51758,2202,5244,2022-10-28,Success
55058,2967,17615,2023-03-24,Success
24090,2704,16358,2022-11-18,Success
24584,467,23716,2022-10-12,Success
45613,536,8998,2022-08-11,Success
3010,1623,37170,2022-06-05,Success
27867,341,22378,2022-05-06,Cancelled by the passenger
55982,536,6678,2022-03-15,Cancelled by the passenger
50986,550,10044,2023-04-07,Rejected by the driver
210,710,10691,2022-10-08,Success
34344,86,3592,2023-01-22,Success
5219,255,15677,2022-08-27,Rejected by the driver
39210,1164,37152,2022-07-07,Cancelled by the passenger
10565,1945,17808,2022-07-24,Success
23594,1312,25176,2022-04-28,Success
56046,2875,25534,2022-04-19,Success
40799,847,32606,2022-06-23,Success
3695,1273,16425,2023-02-17,Rejected by the driver
27958,2206,13311,2022-07-28,Success
58360,2268,9268,2022-09-06,Success
20919,2269,1383,2023-01-27,Rejected by the driver
34097,253,4861,2022-05-20,Success
44263,2008,585,2022-07-26,Success
5598,2802,3543,2022-03-27,Success
31310,2624,2071,2022-07-05,Success
28698,815,12012,2023-03-31,Success
25602,2395,16546,2023-01-16,Success
44215,1092,9635,2023-01-17,Cancelled by the passenger
37505,1069,24096,2023-03-12,Success
35117,1694,7479,2022-07-18,Rejected by the driver
24187,2813,12940,2022-09-29,Cancelled by the passenger
8876,303,31805,2022-07-02,Cancelled by the passenger
50440,2790,38240,2022-06-15,Success
40686,2631,34337,2022-09-21,Success
47578,2068,10863,2022-04-05,Success
30136,355,19747,2022-12-24,Rejected by the driver
51560,2155,6200,2022-10-30,Success
11171,170,15962,2022-06-15,Success
18342,342,20492,2022-11-04,Success
1040,2688,17627,2022-05-22,Success
6691,486,9521,2023-02-04,Success
42780,1272,5843,2022-05-23,Success
49936,1703,6627,2022-06-16,Success
3667,1908,29380,2023-03-15,Success
52803,212,29699,2022-10-24,Success
48034,2179,2569,2023-03-01,Success
57295,2351,34920,2022-06-20,Success
44827,933,24825,2022-10-16,Rejected by the driver
34885,94,8721,2023-03-07,Success
11005,2846,19249,2023-01-06,Success
14663,903,4323,2022-10-14,Success
